"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b1","b3","b4","b5","b6.1"
"15",3036,"63",4,1,23,2,1,1,4,1,2,5,9,8,6721,5200,3,2,1213,205,5200,3000,1,2,2,2,1
"16",3048,"63",2,1,49,1,1,1,1,1,2,6,10,5,8666,5200,3,2,1213,205,5200,3000,9,1,2,2,1
"17",3048,"63",2,2,47,1,1,1,2,2,3,4,5,5,8666,5200,3,2,1213,205,5200,3000,6,1,2,2,2
"18",3054,"63",4,2,37,1,1,1,4,2,3,4,5,8,5956.5,5200,3,2,1213,205,5200,3000,6,1,2,2,2
"19",3054,"63",4,1,35,1,1,1,4,1,3,4,5,8,5956.5,5200,3,2,1213,205,5200,3000,6,1,2,2,1
"20",3060,"63",5,1,25,2,0,1,4,1,3,4,NA,25,3475,3800,3,1,4768,285,3800,1800,6,NA,NA,NA,1
"21",3060,"63",5,2,46,1,0,1,4,NA,4,4,NA,25,3475,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"22",3060,"63",5,2,21,2,0,1,4,NA,3,4,NA,25,3475,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"23",3060,"63",5,1,46,1,0,1,4,NA,3,5,NA,25,3475,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"24",3066,"63",4,1,40,1,0,1,4,NA,4,4,NA,10,3096.25,3800,3,1,4768,285,3800,1800,6,1,1,1,NA
"25",3066,"63",4,1,55,4,0,1,4,NA,4,1,NA,10,3096.25,3800,3,1,4768,285,3800,1800,6,NA,NA,NA,NA
"26",3066,"63",4,1,18,2,0,1,4,1,3,5,NA,10,3096.25,3800,3,1,4768,285,3800,1800,6,1,NA,NA,1
"27",3066,"63",4,2,41,1,0,1,4,NA,4,1,NA,10,3096.25,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"28",3072,"63",4,1,22,5,0,1,4,1,3,5,NA,15,17335.75,3800,3,1,4768,285,3800,1800,6,1,NA,NA,1
"29",3072,"63",4,2,47,5,0,1,4,NA,4,1,NA,15,17335.75,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"30",3078,"63",5,1,25,2,0,1,4,1,2,5,8,14,1886.2,3800,3,1,4768,285,3800,1800,1,1,1,2,1
"31",3078,"63",5,2,48,1,0,1,4,2,2,2,NA,14,1886.2,3800,3,1,4768,285,3800,1800,1,1,2,2,2
"32",3078,"63",5,1,27,2,0,1,4,1,2,1,5,14,1886.2,3800,3,1,4768,285,3800,1800,1,1,1,2,1
"33",3078,"63",5,1,50,1,0,1,4,2,2,1,5,14,1886.2,3800,3,1,4768,285,3800,1800,1,1,2,2,2
"34",3084,"63",6,1,22,2,0,1,4,1,2,6,9,14.1999998092651,2437.16666666667,3800,3,1,4768,285,3800,1800,1,1,1,2,1
"35",3084,"63",6,1,24,1,0,1,4,1,2,4,5,14.1999998092651,2437.16666666667,3800,3,1,4768,285,3800,1800,1,1,1,2,1
"36",3084,"63",6,1,46,1,0,1,4,2,2,5,8,14.1999998092651,2437.16666666667,3800,3,1,4768,285,3800,1800,1,1,2,2,2
"37",3084,"63",6,2,46,1,0,1,4,2,2,2,NA,14.1999998092651,2437.16666666667,3800,3,1,4768,285,3800,1800,1,1,2,2,2
"38",3084,"63",6,2,20,1,0,1,4,2,2,2,NA,14.1999998092651,2437.16666666667,3800,3,1,4768,285,3800,1800,1,1,2,2,2
"39",3090,"63",7,2,23,1,0,1,4,2,2,2,NA,13.6999998092651,2827.57142857143,3800,3,1,4768,285,3800,1800,1,1,2,2,2
"40",3090,"63",7,1,28,1,0,1,4,2,2,4,5,13.6999998092651,2827.57142857143,3800,3,1,4768,285,3800,1800,1,1,2,2,2
"41",3090,"63",7,2,31,1,0,1,4,2,2,2,NA,13.6999998092651,2827.57142857143,3800,3,1,4768,285,3800,1800,1,1,2,2,2
"42",3090,"63",7,1,36,1,0,1,4,1,2,4,4,13.6999998092651,2827.57142857143,3800,3,1,4768,285,3800,1800,1,1,2,2,1
"43",3096,"63",5,2,37,1,0,1,4,NA,NA,1,NA,15.5,4225.4,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"44",3096,"63",5,1,39,1,0,1,4,1,NA,5,NA,15.5,4225.4,3800,3,1,4768,285,3800,1800,6,1,NA,NA,1
"45",3096,"63",5,2,18,2,0,1,4,NA,NA,5,NA,15.5,4225.4,3800,3,1,4768,285,3800,1800,6,NA,NA,NA,NA
"46",3102,"63",3,2,42,1,0,1,4,NA,4,6,11,NA,10432.6666666667,3800,3,1,4768,285,3800,1800,6,NA,NA,NA,NA
"47",3102,"63",3,1,21,2,0,1,4,NA,2,10,15,NA,10432.6666666667,3800,3,1,4768,285,3800,1800,2,NA,NA,NA,NA
"48",3108,"63",5,1,40,1,0,1,1,1,3,5,8,16.5,2975.8,3800,3,1,4768,285,3800,1800,6,1,NA,NA,1
"49",3108,"63",5,2,40,1,0,1,4,NA,3,1,NA,16.5,2975.8,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"50",3114,"63",4,1,20,2,0,1,4,1,3,5,9,12.5,5844,3800,3,1,4768,285,3800,1800,6,1,NA,NA,1
"51",3114,"63",4,1,18,2,0,1,4,1,3,5,9,12.5,5844,3800,3,1,4768,285,3800,1800,6,1,NA,NA,1
"52",3114,"63",4,1,39,1,0,1,4,NA,3,4,6,12.5,5844,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"53",3114,"63",4,2,34,1,0,1,4,NA,4,1,NA,12.5,5844,3800,3,1,4768,285,3800,1800,6,1,NA,NA,NA
"54",3120,"63",6,2,45,1,0,NA,4,2,3,4,3,NA,5310.33333333333,5320,3,1,1294,190,5320,3100,6,1,1,2,2
"55",3120,"63",6,2,18,2,0,NA,4,NA,2,9,12.5,NA,5310.33333333333,5320,3,1,1294,190,5320,3100,2,NA,NA,NA,NA
"56",3120,"63",6,1,46,1,0,NA,4,2,2,4,3,NA,5310.33333333333,5320,3,1,1294,190,5320,3100,6,1,1,2,2
"57",3120,"63",6,2,22,1,0,NA,4,2,2,4,4,NA,5310.33333333333,5320,3,1,1294,190,5320,3100,6,1,1,2,2
"58",3120,"63",6,1,23,1,0,NA,4,2,2,5,8,NA,5310.33333333333,5320,3,1,1294,190,5320,3100,6,1,2,2,2
"59",3126,"63",5,2,44,1,0,1,4,2,3,4,3,NA,9308.6,5320,3,1,1294,190,5320,3100,6,1,2,2,2
"60",3126,"63",5,1,42,1,0,1,4,2,3,4,3,NA,9308.6,5320,3,1,1294,190,5320,3100,6,1,2,2,2
"61",3126,"63",5,1,20,2,0,1,4,1,3,4,3,NA,9308.6,5320,3,1,1294,190,5320,3100,6,1,2,2,1
"62",3132,"63",4,1,46,1,0,1,4,2,2,5,8,6.40000009536743,12710.5,5320,3,1,1294,190,5320,3100,6,1,2,2,2
"63",3132,"63",4,2,44,1,0,1,4,2,2,4,3,6.40000009536743,12710.5,5320,3,1,1294,190,5320,3100,6,1,2,2,2
"64",3132,"63",4,1,16,2,0,1,4,NA,1,6,11.5,6.40000009536743,12710.5,5320,3,1,1294,190,5320,3100,2,2,NA,NA,NA
"65",3132,"63",4,1,20,2,0,1,4,1,1,8,15,6.40000009536743,12710.5,5320,3,1,1294,190,5320,3100,6,1,2,2,1
"66",3138,"63",6,1,35,1,0,1,4,1,2,4,3,3.20000004768372,3482,5320,3,1,1294,190,5320,3100,6,1,1,2,1
"67",3138,"63",6,2,33,1,0,1,4,2,2,4,3,3.20000004768372,3482,5320,3,1,1294,190,5320,3100,6,1,1,2,2
"68",3144,"63",4,2,35,1,0,1,4,2,2,4,3,NA,3711,5320,3,1,1294,190,5320,3100,6,1,2,2,2
"69",3144,"63",4,1,39,1,0,1,4,1,2,4,3,NA,3711,5320,3,1,1294,190,5320,3100,6,1,2,2,1
"70",3150,"63",6,2,33,1,0,1,4,1,2,5,8,13,8121.83333333333,4160,3,2,6785,504,4160,2100,1,1,2,NA,1
"71",3150,"63",6,1,35,1,0,1,4,NA,2,4,3,13,8121.83333333333,4160,3,2,6785,504,4160,2100,1,1,2,NA,NA
"72",3156,"63",3,2,44,1,1,1,4,NA,3,4,3,10.3000001907349,4080.66666666667,4160,3,2,6785,504,4160,2100,1,1,2,NA,NA
"73",3156,"63",3,2,16,NA,1,1,4,NA,2,6,12.5,10.3000001907349,4080.66666666667,4160,3,2,6785,504,4160,2100,2,NA,NA,NA,NA
"74",3156,"63",3,1,47,1,1,1,4,1,3,4,3,10.3000001907349,4080.66666666667,4160,3,2,6785,504,4160,2100,1,1,2,NA,1
"75",3162,"63",6,1,39,1,1,1,4,1,2,1,NA,NA,2441.83333333333,4160,3,2,6785,504,4160,2100,6,2,2,NA,1
"76",3162,"63",6,2,37,1,0,1,4,2,2,1,NA,NA,2441.83333333333,4160,3,2,6785,504,4160,2100,6,1,2,NA,2
"77",3162,"63",6,1,41,2,1,1,4,1,2,4,3,NA,2441.83333333333,4160,3,2,6785,504,4160,2100,6,1,2,NA,1
"78",3168,"63",4,2,30,1,0,1,4,2,3,4,3,NA,2256,4160,3,2,6785,504,4160,2100,6,1,2,NA,2
"79",3168,"63",4,1,27,2,1,1,4,2,3,4,6,NA,2256,4160,3,2,6785,504,4160,2100,6,1,2,NA,2
"80",3168,"63",4,1,41,1,1,1,4,1,3,4,3,NA,2256,4160,3,2,6785,504,4160,2100,6,1,2,NA,1
"81",3174,"63",6,1,60,1,1,1,4,1,3,4,3,30,6172.5,4160,3,2,6785,504,4160,2100,6,1,2,NA,1
"82",3174,"63",6,2,31,1,1,1,4,2,3,1,NA,30,6172.5,4160,3,2,6785,504,4160,2100,6,1,2,NA,2
"83",3174,"63",6,2,60,1,1,1,4,2,4,4,3,30,6172.5,4160,3,2,6785,504,4160,2100,6,1,2,NA,2
"84",3174,"63",6,1,36,1,1,1,4,1,3,4,6,30,6172.5,4160,3,2,6785,504,4160,2100,6,1,2,NA,1
"85",3180,"63",5,2,39,1,0,1,4,2,3,2,NA,NA,1717,3420,3,1,4700,255,3420,1850,6,1,1,2,2
"86",3180,"63",5,1,41,1,0,1,4,1,3,5,8,NA,1717,3420,3,1,4700,255,3420,1850,6,1,1,2,1
"87",3180,"63",5,2,16,NA,0,1,4,NA,3,6,11.5,NA,1717,3420,3,1,4700,255,3420,1850,2,NA,NA,NA,NA
"88",3186,"63",4,2,36,1,1,1,4,2,2,4,3,18,4231,3420,3,1,4700,255,3420,1850,6,1,2,2,2
"89",3186,"63",4,2,16,2,1,1,4,NA,1,6,11.5,18,4231,3420,3,1,4700,255,3420,1850,2,NA,NA,NA,NA
"90",3186,"63",4,1,41,1,1,1,4,2,2,5,8,18,4231,3420,3,1,4700,255,3420,1850,6,1,2,1,2
"91",3192,"63",6,2,17,2,0,1,4,2,2,5,2.5,25,7374.83333333333,3420,3,1,4700,255,3420,1850,6,1,NA,2,2
"92",3192,"63",6,2,55,4,0,1,4,2,3,1,NA,25,7374.83333333333,3420,3,1,4700,255,3420,1850,6,2,NA,2,2
"93",3192,"63",6,2,32,1,0,1,4,2,2,6,12,25,7374.83333333333,3420,3,1,4700,255,3420,1850,6,1,NA,2,2
"94",3192,"63",6,1,35,1,0,1,1,2,2,9,15,25,7374.83333333333,3420,3,1,4700,255,3420,1850,6,1,NA,2,2
"95",3198,"63",4,1,48,3,1,1,4,2,1,1,NA,18,3823,3420,3,1,4700,255,3420,1850,6,1,1,2,2
"96",3198,"63",4,1,28,2,1,1,4,2,1,5,8,18,3823,3420,3,1,4700,255,3420,1850,6,1,2,2,2
"97",3204,"63",9,2,46,1,0,1,4,2,2,1,NA,28,2386.66666666667,3420,3,1,4700,255,3420,1850,6,1,2,2,2
"98",3204,"63",9,1,49,1,0,1,4,2,2,4,3,28,2386.66666666667,3420,3,1,4700,255,3420,1850,6,1,2,2,2
"99",3204,"63",9,1,27,1,0,1,4,1,2,5,7,28,2386.66666666667,3420,3,1,4700,255,3420,1850,6,1,2,2,1
"100",3204,"63",9,2,18,2,0,1,4,2,2,5,8,28,2386.66666666667,3420,3,1,4700,255,3420,1850,6,1,2,2,2
"101",3204,"63",9,1,20,2,0,1,4,2,2,5,8,28,2386.66666666667,3420,3,1,4700,255,3420,1850,6,1,2,2,2
"102",3204,"63",9,2,39,2,0,1,4,2,2,4,3,28,2386.66666666667,3420,3,1,4700,255,3420,1850,6,1,2,2,2
"103",3210,"63",6,2,44,1,1,1,4,2,2,4,3,11,36178.8333333333,4400,3,2,3750,324,4400,2400,6,1,2,2,2
"104",3210,"63",6,1,25,1,1,1,4,1,2,5,8,11,36178.8333333333,4400,3,2,3750,324,4400,2400,6,1,2,2,1
"105",3210,"63",6,2,23,1,1,1,4,1,2,5,8,11,36178.8333333333,4400,3,2,3750,324,4400,2400,6,1,2,2,1
"106",3210,"63",6,1,45,1,1,1,4,1,2,4,3,11,36178.8333333333,4400,3,2,3750,324,4400,2400,6,1,2,2,1
"107",3216,"63",4,1,30,1,1,1,4,1,2,5,8,23,6913,4400,3,2,3750,324,4400,2400,6,1,2,2,1
"108",3216,"63",4,2,26,1,1,1,4,2,2,5,8,23,6913,4400,3,2,3750,324,4400,2400,6,1,2,2,2
"109",3222,"63",4,1,17,2,1,1,4,NA,2,6,11.5,15,12853.25,4400,3,2,3750,324,4400,2400,2,NA,NA,NA,NA
"110",3222,"63",4,2,36,1,1,1,4,2,2,4,4,15,12853.25,4400,3,2,3750,324,4400,2400,6,1,2,2,2
"111",3222,"63",4,1,43,1,1,1,4,1,2,5,8,15,12853.25,4400,3,2,3750,324,4400,2400,6,1,2,1,1
"112",3228,"63",6,1,23,1,1,1,4,1,2,5,8,18,1637.16666666667,4400,3,2,3750,324,4400,2400,6,1,2,2,1
"113",3228,"63",6,2,43,1,1,1,4,2,3,4,3,18,1637.16666666667,4400,3,2,3750,324,4400,2400,6,1,2,2,2
"114",3228,"63",6,1,45,1,1,1,4,1,2,4,3,18,1637.16666666667,4400,3,2,3750,324,4400,2400,6,1,2,2,1
"115",3228,"63",6,1,21,2,1,1,4,1,2,5,8,18,1637.16666666667,4400,3,2,3750,324,4400,2400,6,2,2,2,1
"116",3228,"63",6,2,21,1,1,1,4,2,2,5,8,18,1637.16666666667,4400,3,2,3750,324,4400,2400,6,1,2,2,2
"117",3234,"63",5,2,52,4,1,1,4,2,3,1,NA,NA,2652.2,4400,3,2,3750,324,4400,2400,6,2,2,2,2
"118",3234,"63",5,2,24,1,1,1,4,2,2,5,7,NA,2652.2,4400,3,2,3750,324,4400,2400,6,1,2,2,2
"119",3234,"63",5,1,26,1,1,1,4,1,2,4,3,NA,2652.2,4400,3,2,3750,324,4400,2400,6,1,2,2,1
"120",3240,"63",3,2,46,1,1,1,4,2,2,1,NA,13.8000001907349,6716,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"121",3240,"63",3,1,49,1,1,1,4,2,1,5,7,13.8000001907349,6716,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"122",3240,"63",3,2,20,2,1,1,4,1,1,5,8,13.8000001907349,6716,6439,3,2,3780,272,6439,3000,1,1,2,2,1
"123",3246,"63",4,2,38,1,1,1,4,2,2,1,NA,12.1999998092651,12750,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"124",3246,"63",4,1,20,2,1,1,4,2,1,12,13.5,12.1999998092651,12750,6439,3,2,3780,272,6439,3000,2,1,2,2,2
"125",3246,"63",4,1,41,1,1,1,4,2,1,4,3,12.1999998092651,12750,6439,3,2,3780,272,6439,3000,1,2,2,1,2
"126",3246,"63",4,2,18,2,1,1,2,NA,1,5,7,12.1999998092651,12750,6439,3,2,3780,272,6439,3000,1,NA,NA,NA,NA
"127",3252,"63",5,2,22,2,1,1,4,2,1,4,5,18.7000007629395,3618.4,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"128",3252,"63",5,2,43,1,1,1,4,2,2,4,3,18.7000007629395,3618.4,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"129",3252,"63",5,1,48,1,1,1,4,1,1,5,7,18.7000007629395,3618.4,6439,3,2,3780,272,6439,3000,1,1,1,2,1
"130",3252,"63",5,1,20,2,1,1,4,1,1,4,5,18.7000007629395,3618.4,6439,3,2,3780,272,6439,3000,1,1,2,2,1
"131",3258,"63",4,1,25,2,1,1,4,1,1,5,7,13.3999996185303,9363.5,6439,3,2,3780,272,6439,3000,1,1,2,2,1
"132",3258,"63",4,2,45,1,1,1,4,2,2,5,7,13.3999996185303,9363.5,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"133",3258,"63",4,1,50,1,1,1,4,2,1,5,8,13.3999996185303,9363.5,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"134",3258,"63",4,1,23,2,1,1,4,1,1,8,13,13.3999996185303,9363.5,6439,3,2,3780,272,6439,3000,1,2,2,2,1
"135",3264,"63",6,1,48,1,1,1,4,2,3,5,7,20.1000003814697,4036,6439,3,2,3780,272,6439,3000,1,2,2,1,2
"136",3264,"63",6,2,21,1,1,1,4,2,1,5,8,20.1000003814697,4036,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"137",3264,"63",6,2,44,1,1,1,4,2,1,4,3,20.1000003814697,4036,6439,3,2,3780,272,6439,3000,1,1,2,2,2
"138",3264,"63",6,1,22,1,1,1,4,1,1,5,8,20.1000003814697,4036,6439,3,2,3780,272,6439,3000,1,1,2,2,1
"139",3264,"63",6,1,24,2,1,1,4,1,2,5,8,20.1000003814697,4036,6439,3,2,3780,272,6439,3000,1,1,2,2,1
"140",3270,"63",5,1,49,1,1,1,4,2,1,5,8,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,1,1,2,1,2
"141",3270,"63",5,1,24,1,1,1,4,1,1,5,8,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,1,1,2,2,1
"142",3270,"63",5,1,23,2,1,1,4,1,1,6,11,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,1,1,1,2,1
"143",3270,"63",5,2,21,1,1,1,4,2,1,5,7,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,1,1,2,2,2
"144",3270,"63",5,2,48,1,1,1,4,2,2,5,7,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,1,1,1,2,2
"145",3276,"63",3,1,43,1,1,1,4,1,1,5,7,10.3999996185303,11276.6666666667,4200,3,2,3700,410,4200,2600,1,1,2,2,1
"146",3276,"63",3,2,41,1,1,1,4,2,2,4,3,10.3999996185303,11276.6666666667,4200,3,2,3700,410,4200,2600,1,1,1,2,2
"147",3276,"63",3,1,21,2,1,1,4,1,1,5,8,10.3999996185303,11276.6666666667,4200,3,2,3700,410,4200,2600,1,2,2,2,1
"148",3282,"63",4,2,16,2,1,1,4,NA,1,5,7.5,7.5,5258.5,4200,3,2,3700,410,4200,2600,2,NA,NA,NA,NA
"149",3282,"63",4,1,39,1,1,1,4,1,1,4,5,7.5,5258.5,4200,3,2,3700,410,4200,2600,1,2,2,2,1
"150",3282,"63",4,2,36,1,1,1,4,2,2,1,NA,7.5,5258.5,4200,3,2,3700,410,4200,2600,1,1,1,2,2
"151",3288,"63",3,1,26,1,0,1,4,1,2,5,8,1.29999995231628,3033.33333333333,4200,3,2,3700,410,4200,2600,1,1,2,2,1
"152",3288,"63",3,2,26,1,1,1,4,2,1,5,8,1.29999995231628,3033.33333333333,4200,3,2,3700,410,4200,2600,1,1,2,2,2
"153",3294,"63",4,2,43,1,1,1,4,1,2,4,3,5.19999980926514,2153.75,4200,3,2,3700,410,4200,2600,1,1,2,2,1
"154",3294,"63",4,1,21,2,1,1,2,NA,1,11,13,5.19999980926514,2153.75,4200,3,2,3700,410,4200,2600,2,NA,NA,NA,NA
"155",3294,"63",4,2,17,2,1,1,2,NA,1,6,8,5.19999980926514,2153.75,4200,3,2,3700,410,4200,2600,2,NA,NA,NA,NA
"156",3294,"63",4,1,43,1,1,1,1,1,1,4,5,5.19999980926514,2153.75,4200,3,2,3700,410,4200,2600,1,1,2,2,1
"157",3300,"63",3,2,38,1,1,1,4,2,2,1,NA,10,17802.6666666667,7650,3,2,6210,605,7650,3500,1,1,2,2,2
"158",3300,"63",3,1,43,1,1,1,4,1,1,4,3,10,17802.6666666667,7650,3,2,6210,605,7650,3500,1,2,2,2,1
"159",3306,"63",4,1,48,1,1,1,4,2,3,5,7,8.39999961853027,9575.5,7650,3,2,6210,605,7650,3500,1,1,2,1,2
"160",3306,"63",4,2,45,1,1,1,4,2,3,1,NA,8.39999961853027,9575.5,7650,3,2,6210,605,7650,3500,1,1,2,2,2
"161",3312,"63",4,2,39,1,0,1,4,1,3,1,NA,10.5,4831.25,7650,3,2,6210,605,7650,3500,1,1,2,2,1
"162",3312,"63",4,1,18,2,0,1,4,1,3,5,8,10.5,4831.25,7650,3,2,6210,605,7650,3500,1,1,2,2,1
"163",3312,"63",4,1,40,1,0,1,4,2,3,5,7,10.5,4831.25,7650,3,2,6210,605,7650,3500,1,1,1,2,2
"164",3312,"63",4,2,17,2,0,1,4,NA,3,6,8.5,10.5,4831.25,7650,3,2,6210,605,7650,3500,2,NA,NA,NA,NA
"165",3318,"63",4,1,42,1,0,1,4,1,3,5,7,10,5773,7650,3,2,6210,605,7650,3500,1,1,1,2,1
"166",3318,"63",4,2,40,1,0,1,4,2,4,1,NA,10,5773,7650,3,2,6210,605,7650,3500,1,1,1,2,2
"167",3324,"63",4,1,38,1,0,1,4,1,3,5,7,10.1000003814697,10864.5,7650,3,2,6210,605,7650,3500,1,1,1,2,1
"168",3324,"63",4,2,17,2,0,1,4,NA,3,5,8.5,10.1000003814697,10864.5,7650,3,2,6210,605,7650,3500,2,NA,NA,NA,NA
"169",3324,"63",4,2,38,1,0,1,4,2,4,4,4,10.1000003814697,10864.5,7650,3,2,6210,605,7650,3500,1,1,2,2,2
"170",3330,"63",2,2,59,1,1,1,4,2,2,1,NA,1.62000000476837,2940,3467,3,2,3400,439,3467,2370,1,1,1,2,2
"171",3336,"63",7,1,26,1,1,1,4,1,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,1,1,2,2,1
"172",3336,"63",7,2,47,1,1,1,4,2,2,1,NA,6,3106.28571428571,3467,3,2,3400,439,3467,2370,1,1,2,2,2
"173",3336,"63",7,2,24,1,1,1,4,2,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,1,1,2,2,2
"174",3336,"63",7,1,48,1,1,1,4,1,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,1,1,1,2,1
"175",3336,"63",7,1,24,1,1,1,4,1,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,1,1,2,2,1
"176",3336,"63",7,2,25,1,1,1,4,2,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,1,1,2,2,2
"177",3342,"63",5,2,49,1,1,1,4,2,2,5,6,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,1,1,2,2,2
"178",3342,"63",5,2,23,1,1,1,4,2,1,6,10,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,1,1,2,2,2
"179",3342,"63",5,1,23,1,1,1,4,1,1,5,6,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,1,1,2,2,1
"180",3342,"63",5,1,48,1,1,1,4,2,1,6,10,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,1,1,2,2,2
"181",3348,"63",5,1,46,1,1,1,4,1,3,4,5,14,5718.2,3467,3,2,3400,439,3467,2370,1,1,1,2,1
"182",3348,"63",5,2,45,1,1,1,4,2,3,4,5,14,5718.2,3467,3,2,3400,439,3467,2370,1,1,2,2,2
"183",3348,"63",5,2,21,2,1,1,4,NA,2,6,11,14,5718.2,3467,3,2,3400,439,3467,2370,2,NA,NA,NA,NA
"184",3354,"63",4,1,42,1,1,1,4,1,3,5,8,7.19999980926514,4451.5,3467,3,2,3400,439,3467,2370,1,1,2,2,1
"185",3354,"63",4,2,41,1,1,1,4,2,4,1,NA,7.19999980926514,4451.5,3467,3,2,3400,439,3467,2370,1,1,2,2,2
"186",3360,"63",7,2,47,1,1,1,4,NA,4,1,NA,NA,3373,5010,3,2,981,314,5010,2680,6,1,NA,NA,NA
"187",3360,"63",7,1,24,2,1,1,4,1,3,5,6,NA,3373,5010,3,2,981,314,5010,2680,6,1,NA,NA,1
"188",3360,"63",7,1,26,1,1,1,4,1,3,5,3,NA,3373,5010,3,2,981,314,5010,2680,6,1,NA,NA,1
"189",3360,"63",7,1,58,1,1,1,4,NA,4,1,NA,NA,3373,5010,3,2,981,314,5010,2680,6,1,NA,NA,NA
"190",3360,"63",7,2,24,1,1,1,4,1,3,5,6,NA,3373,5010,3,2,981,314,5010,2680,6,1,NA,NA,1
"191",3366,"63",5,1,49,1,1,1,4,2,4,5,9,6,5452.192,5010,3,2,981,314,5010,2680,6,1,2,2,2
"192",3366,"63",5,2,48,1,1,1,4,2,4,1,NA,6,5452.192,5010,3,2,981,314,5010,2680,6,1,2,2,2
"193",3366,"63",5,1,23,2,1,4,2,1,1,11,16,6,5452.192,5010,3,2,981,314,5010,2680,3,2,2,2,1
"194",3372,"63",6,1,41,1,1,1,2,1,3,6,12,6,2898.16666666667,5010,3,2,981,314,5010,2680,6,1,1,2,1
"195",3372,"63",6,2,35,1,1,1,1,2,3,4,10,6,2898.16666666667,5010,3,2,981,314,5010,2680,6,1,2,2,2
"196",3378,"63",5,2,53,1,1,1,4,NA,4,1,NA,5,3389.6,5010,3,2,981,314,5010,2680,6,1,NA,NA,NA
"197",3378,"63",5,1,56,1,1,1,4,NA,4,1,NA,5,3389.6,5010,3,2,981,314,5010,2680,6,1,NA,NA,NA
"198",3378,"63",5,1,29,1,1,1,4,1,3,5,9,5,3389.6,5010,3,2,981,314,5010,2680,6,1,NA,NA,1
"199",3378,"63",5,2,26,1,1,1,4,1,3,5,9,5,3389.6,5010,3,2,981,314,5010,2680,6,1,NA,NA,1
"200",3384,"63",6,2,39,1,1,1,1,1,3,5,9,5,3953.66666666667,5010,3,2,981,314,5010,2680,6,1,2,2,1
"201",3384,"63",6,2,17,2,1,1,4,NA,2,6,9.5,5,3953.66666666667,5010,3,2,981,314,5010,2680,2,NA,NA,NA,NA
"202",3384,"63",6,1,43,1,1,1,1,1,3,6,12,5,3953.66666666667,5010,3,2,981,314,5010,2680,6,1,2,2,1
"203",3390,"63",4,1,32,2,1,1,4,1,3,5,8,6,5431.75,5010,3,2,981,314,5010,2680,6,1,2,NA,1
"204",3390,"63",4,1,30,2,1,1,4,1,3,5,8,6,5431.75,5010,3,2,981,314,5010,2680,6,1,2,NA,1
"205",3396,"63",4,2,25,2,1,5,4,1,1,11,16,4,6755.75,5010,3,2,981,314,5010,2680,2,NA,NA,NA,1
"206",3396,"63",4,1,22,2,1,1,4,NA,1,9,14.5,4,6755.75,5010,3,2,981,314,5010,2680,2,NA,NA,NA,NA
"207",3396,"63",4,1,49,1,1,1,4,1,3,5,9,4,6755.75,5010,3,2,981,314,5010,2680,6,1,2,2,1
"208",3396,"63",4,2,44,1,1,1,4,1,3,1,NA,4,6755.75,5010,3,2,981,314,5010,2680,6,1,2,2,1
"209",3402,"63",2,1,36,2,1,1,4,1,4,5,9,2.5,5598,5010,3,2,981,314,5010,2680,1,1,NA,NA,1
"210",3408,"63",4,2,42,1,1,1,4,1,3,1,NA,NA,9366.5,5010,3,2,981,314,5010,2680,8,1,2,2,1
"211",3408,"63",4,1,40,1,1,1,4,1,3,1,NA,NA,9366.5,5010,3,2,981,314,5010,2680,1,2,2,NA,1
"212",3408,"63",4,2,17,2,1,1,4,1,1,6,9,NA,9366.5,5010,3,2,981,314,5010,2680,2,1,2,2,1
