"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b06","b11","b01","b02","CookMthd","b04","b05","a16","a18","h28","h29","a19","a20","a17","a21"
"141",6540,"63",5,1,24,1,1,1,4,1,5,8,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,140,30000,2,3,"Coal",2,1,1,2,3,NA,1,10,1,2
"142",6540,"63",5,1,23,2,1,1,4,1,6,11,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,140,30000,2,3,"Coal",2,1,1,2,3,NA,1,10,1,2
"143",6540,"63",5,2,21,1,1,1,4,1,5,7,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,140,30000,2,3,"Coal",2,1,1,5,3,NA,NA,NA,1,2
"144",6540,"63",5,2,48,1,1,1,4,2,5,7,5.40000009536743,10500.4,4200,3,2,3700,410,4200,2600,140,30000,2,3,"Coal",2,1,1,3,3,NA,NA,NA,1,2
"145",6552,"63",3,1,43,1,1,1,4,1,5,7,10.3999996185303,11276.6666666667,4200,3,2,3700,410,4200,2600,200,95000,2,3,"Coal",2,1,1,3,3,NA,1,15,1,NA
"146",6552,"63",3,2,41,1,1,1,4,2,4,3,10.3999996185303,11276.6666666667,4200,3,2,3700,410,4200,2600,200,95000,2,3,"Coal",2,1,1,3,3,NA,NA,NA,1,NA
"147",6552,"63",3,1,21,2,1,1,4,1,5,8,10.3999996185303,11276.6666666667,4200,3,2,3700,410,4200,2600,200,95000,2,3,"Coal",2,1,1,2,3,NA,1,10,1,NA
"148",6564,"63",4,2,16,2,1,1,4,1,5,7.5,7.5,5258.5,4200,3,2,3700,410,4200,2600,105,95000,2,3,"Coal",2,1,1,5,2,NA,NA,NA,1,NA
"149",6564,"63",4,1,39,1,1,1,4,1,4,5,7.5,5258.5,4200,3,2,3700,410,4200,2600,105,95000,2,3,"Coal",2,1,1,3,2,NA,1,10,1,2
"150",6564,"63",4,2,36,1,1,1,4,2,1,NA,7.5,5258.5,4200,3,2,3700,410,4200,2600,105,95000,2,3,"Coal",2,1,1,5,2,NA,NA,NA,1,2
"151",6576,"63",3,1,26,1,0,1,4,2,5,8,1.29999995231628,3033.33333333333,4200,3,2,3700,410,4200,2600,75,30000,2,3,"Coal",2,1,1,5,3,NA,1,10,1,2
"152",6576,"63",3,2,26,1,1,1,4,1,5,8,1.29999995231628,3033.33333333333,4200,3,2,3700,410,4200,2600,75,30000,2,3,"Coal",2,1,1,5,3,NA,NA,NA,1,2
"153",6588,"63",4,2,43,1,1,1,4,2,4,3,5.19999980926514,2153.75,4200,3,2,3700,410,4200,2600,90,20000,2,3,"Coal",2,1,1,5,3,NA,NA,NA,1,2
"154",6588,"63",4,1,21,2,1,1,2,1,11,13,5.19999980926514,2153.75,4200,3,2,3700,410,4200,2600,90,20000,2,3,"Coal",2,1,1,3,3,NA,NA,NA,1,2
"155",6588,"63",4,2,17,2,1,1,2,1,6,8,5.19999980926514,2153.75,4200,3,2,3700,410,4200,2600,90,20000,2,3,"Coal",2,1,1,3,3,NA,NA,NA,1,2
"156",6588,"63",4,1,43,1,1,1,1,1,4,5,5.19999980926514,2153.75,4200,3,2,3700,410,4200,2600,90,20000,2,3,"Coal",2,1,1,3,3,NA,1,15,1,2
"157",6600,"63",3,2,38,1,1,1,4,2,1,NA,10,17802.6666666667,7650,3,2,6210,605,7650,3500,126,70000,2,3,"Electric",2,1,1,1,3,NA,0,NA,1,2
"158",6600,"63",3,1,43,1,1,1,4,1,4,3,10,17802.6666666667,7650,3,2,6210,605,7650,3500,126,70000,2,3,"Electric",2,1,1,5,3,NA,2,NA,1,2
"159",6612,"63",4,1,48,1,1,1,4,3,5,7,8.39999961853027,9575.5,7650,3,2,6210,605,7650,3500,90,86000,2,3,"Electric",2,1,1,5,2,NA,2,NA,1,2
"160",6612,"63",4,2,45,1,1,1,4,3,1,NA,8.39999961853027,9575.5,7650,3,2,6210,605,7650,3500,90,86000,2,3,"Electric",2,1,1,3,2,NA,0,0,1,2
"161",6624,"63",4,2,39,1,0,1,4,3,1,NA,10.5,4831.25,7650,3,2,6210,605,7650,3500,90,80000,2,3,"Electric",2,1,1,0,3,NA,0,0,1,2
"162",6624,"63",4,1,18,2,0,1,4,3,5,8,10.5,4831.25,7650,3,2,6210,605,7650,3500,90,80000,2,3,"Electric",2,1,1,0,3,NA,1,10,1,2
"163",6624,"63",4,1,40,1,0,1,4,3,5,7,10.5,4831.25,7650,3,2,6210,605,7650,3500,90,80000,2,3,"Electric",2,1,1,0,3,NA,2,20,1,2
"164",6624,"63",4,2,17,2,0,1,4,3,6,8.5,10.5,4831.25,7650,3,2,6210,605,7650,3500,90,80000,2,3,"Electric",2,1,1,0,3,NA,0,0,1,2
"165",6636,"63",4,1,42,1,0,1,4,3,5,7,10,5773,7650,3,2,6210,605,7650,3500,126,50000,2,3,"Electric",2,1,1,8,2,NA,1,20,1,2
"166",6636,"63",4,2,40,1,0,1,4,4,1,NA,10,5773,7650,3,2,6210,605,7650,3500,126,50000,2,3,"Electric",2,1,1,3,2,NA,0,0,1,2
"167",6648,"63",4,1,38,1,0,1,4,3,5,7,10.1000003814697,10864.5,7650,3,2,6210,605,7650,3500,180,180000,2,3,"Electric",2,1,1,2,3,NA,2,15,1,2
"168",6648,"63",4,2,17,2,0,1,4,3,5,8.5,10.1000003814697,10864.5,7650,3,2,6210,605,7650,3500,180,180000,2,3,"Electric",2,1,1,3,3,NA,0,0,1,2
"169",6648,"63",4,2,38,1,0,1,4,4,4,4,10.1000003814697,10864.5,7650,3,2,6210,605,7650,3500,180,180000,2,3,"Electric",2,1,1,1,3,NA,0,0,1,2
"170",6660,"63",2,2,59,1,1,1,4,2,1,NA,1.62000000476837,2940,3467,3,2,3400,439,3467,2370,75,24000,2,3,"Coal",1,1,1,30,4,6,0,0,1,1
"171",6672,"63",7,1,26,1,1,1,4,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,75,50000,2,3,"Coal",1,1,1,1,2,NA,1,15,1,2
"172",6672,"63",7,2,47,1,1,1,4,2,1,NA,6,3106.28571428571,3467,3,2,3400,439,3467,2370,75,50000,2,3,"Coal",1,1,1,5,2,NA,0,0,1,2
"173",6672,"63",7,2,24,1,1,1,4,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,75,50000,2,3,"Coal",1,1,1,3,2,NA,0,0,1,2
"174",6672,"63",7,1,48,1,1,1,4,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,75,50000,2,3,"Coal",1,1,1,3,2,NA,1,10,1,2
"175",6672,"63",7,1,24,1,1,1,4,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,75,50000,2,3,"Coal",1,1,1,3,2,NA,1,20,1,2
"176",6672,"63",7,2,25,1,1,1,4,1,5,8,6,3106.28571428571,3467,3,2,3400,439,3467,2370,75,50000,2,3,"Coal",1,1,1,1,2,NA,0,0,1,2
"177",6684,"63",5,2,49,1,1,1,4,2,5,6,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,210,70000,2,3,"Coal",1,1,1,1,2,NA,0,0,1,2
"178",6684,"63",5,2,23,1,1,1,4,1,6,10,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,210,70000,2,3,"Coal",1,1,1,3,2,NA,0,0,1,2
"179",6684,"63",5,1,23,1,1,1,4,1,5,6,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,210,70000,2,3,"Coal",1,1,1,0,2,NA,3,NA,1,2
"180",6684,"63",5,1,48,1,1,1,4,1,6,10,9.43000030517578,1100.6,3467,3,2,3400,439,3467,2370,210,70000,2,3,"Coal",1,1,1,3,2,NA,2,NA,1,2
"181",6696,"63",5,1,46,1,1,1,4,3,4,5,14,5718.2,3467,3,2,3400,439,3467,2370,259,215000,2,3,"Coal",1,1,1,3,3,NA,1,15,1,2
"182",6696,"63",5,2,45,1,1,1,4,3,4,5,14,5718.2,3467,3,2,3400,439,3467,2370,259,215000,2,3,"Coal",1,1,1,2,3,NA,0,0,1,2
"183",6696,"63",5,2,21,2,1,1,4,2,6,11,14,5718.2,3467,3,2,3400,439,3467,2370,259,215000,2,3,"Coal",1,1,1,3,3,NA,0,0,1,2
"184",6708,"63",4,1,42,1,1,1,4,3,5,8,7.19999980926514,4451.5,3467,3,2,3400,439,3467,2370,90,5000,2,3,"Coal",1,1,1,5,NA,NA,1,20,1,2
"185",6708,"63",4,2,41,1,1,1,4,4,1,NA,7.19999980926514,4451.5,3467,3,2,3400,439,3467,2370,90,5000,2,3,"Coal",1,1,1,8,NA,NA,0,0,1,2
"186",6720,"63",7,2,47,1,1,1,4,4,1,NA,NA,3373,5010,3,2,981,314,5010,2680,170,16000,2,3,"Firewood",1,1,1,35,3,NA,NA,NA,1,NA
"187",6720,"63",7,1,24,2,1,1,4,3,5,6,NA,3373,5010,3,2,981,314,5010,2680,170,16000,2,3,"Firewood",1,1,1,20,3,NA,NA,30,1,NA
"188",6720,"63",7,1,26,1,1,1,4,3,5,3,NA,3373,5010,3,2,981,314,5010,2680,170,16000,2,3,"Firewood",1,1,1,2,3,NA,1,30,1,NA
"189",6720,"63",7,1,58,1,1,1,4,4,1,NA,NA,3373,5010,3,2,981,314,5010,2680,170,16000,2,3,"Firewood",1,1,1,8,3,NA,NA,20,1,1
"190",6720,"63",7,2,24,1,1,1,4,3,5,6,NA,3373,5010,3,2,981,314,5010,2680,170,16000,2,3,"Firewood",1,1,1,35,3,NA,NA,NA,1,NA
"191",6732,"63",5,1,49,1,1,1,4,4,5,9,6,5452.192,5010,3,2,981,314,5010,2680,105,16,2,3,"Firewood",1,1,1,3,2,NA,2,NA,1,1
"192",6732,"63",5,2,48,1,1,1,4,4,1,NA,6,5452.192,5010,3,2,981,314,5010,2680,105,16,2,3,"Firewood",1,1,1,2,2,NA,2,NA,1,NA
"193",6732,"63",5,1,23,2,1,4,2,1,11,16,6,5452.192,5010,3,2,981,314,5010,2680,105,16,2,3,"Firewood",1,1,1,NA,2,NA,NA,NA,1,NA
"194",6744,"63",6,1,41,1,1,1,2,3,6,12,6,2898.16666666667,5010,3,2,981,314,5010,2680,175,NA,2,3,"Firewood",1,1,1,NA,4,1,NA,NA,1,2
"195",6744,"63",6,2,35,1,1,1,1,3,4,10,6,2898.16666666667,5010,3,2,981,314,5010,2680,175,NA,2,3,"Firewood",1,1,1,NA,4,1,NA,NA,1,1
"196",6756,"63",5,2,53,1,1,1,4,4,1,NA,5,3389.6,5010,3,2,981,314,5010,2680,NA,NA,2,3,"Firewood",1,1,1,20,3,NA,NA,NA,1,2
"197",6756,"63",5,1,56,1,1,1,4,4,1,NA,5,3389.6,5010,3,2,981,314,5010,2680,NA,NA,2,3,"Firewood",1,1,1,60,3,NA,NA,NA,1,2
"198",6756,"63",5,1,29,1,1,1,4,3,5,9,5,3389.6,5010,3,2,981,314,5010,2680,NA,NA,2,3,"Firewood",1,1,1,2,3,NA,0.5,20,1,2
"199",6756,"63",5,2,26,1,1,1,4,3,5,9,5,3389.6,5010,3,2,981,314,5010,2680,NA,NA,2,3,"Firewood",1,1,1,5,3,NA,NA,NA,1,2
"200",6768,"63",6,2,39,1,1,1,1,3,5,9,5,3953.66666666667,5010,3,2,981,314,5010,2680,120,NA,2,3,"Coal",1,1,1,15,2,NA,NA,NA,1,2
"201",6768,"63",6,2,17,2,1,1,4,2,6,9.5,5,3953.66666666667,5010,3,2,981,314,5010,2680,120,NA,2,3,"Coal",1,1,1,10,2,NA,NA,NA,1,2
"202",6768,"63",6,1,43,1,1,1,1,3,6,12,5,3953.66666666667,5010,3,2,981,314,5010,2680,120,NA,2,3,"Coal",1,1,1,15,2,NA,NA,20,1,2
"203",6780,"63",4,1,32,2,1,1,4,3,5,8,6,5431.75,5010,3,2,981,314,5010,2680,190,NA,2,3,"Coal",1,1,1,10,3,NA,1,10,1,2
"204",6780,"63",4,1,30,2,1,1,4,3,5,8,6,5431.75,5010,3,2,981,314,5010,2680,190,NA,2,3,"Coal",1,1,1,10,3,NA,1,10,1,2
"205",6792,"63",4,2,25,2,1,5,4,1,11,16,4,6755.75,5010,3,2,981,314,5010,2680,75,38000,2,3,"Coal",1,1,2,90,3,1,NA,NA,1,2
"206",6792,"63",4,1,22,2,1,1,4,1,9,14.5,4,6755.75,5010,3,2,981,314,5010,2680,75,38000,2,3,"Coal",1,1,2,30,3,1,NA,NA,1,2
"207",6792,"63",4,1,49,1,1,1,4,3,5,9,4,6755.75,5010,3,2,981,314,5010,2680,75,38000,2,3,"Coal",1,1,2,30,3,1,1,40,1,1
"208",6792,"63",4,2,44,1,1,1,4,3,1,NA,4,6755.75,5010,3,2,981,314,5010,2680,75,38000,2,3,"Coal",1,1,2,180,3,1,NA,NA,1,2
"209",6804,"63",2,1,36,2,1,1,4,4,5,9,2.5,5598,5010,3,2,981,314,5010,2680,135,4000,2,3,"Firewood",1,1,1,5,3,NA,0.5,10,1,2
"210",6816,"63",4,2,42,1,1,1,4,3,1,NA,NA,9366.5,5010,3,2,981,314,5010,2680,120,NA,2,3,"Coal",1,1,1,15,2,NA,NA,NA,1,2
"211",6816,"63",4,1,40,1,1,1,4,3,1,NA,NA,9366.5,5010,3,2,981,314,5010,2680,120,NA,2,3,"Coal",1,1,1,30,2,NA,1,NA,1,2
"212",6816,"63",4,2,17,2,1,1,4,1,6,9,NA,9366.5,5010,3,2,981,314,5010,2680,120,NA,2,3,"Coal",1,1,1,60,2,NA,NA,NA,1,1
"213",6816,"63",4,1,46,1,1,1,4,3,1,NA,NA,9366.5,5010,3,2,981,314,5010,2680,120,NA,2,3,"Coal",1,1,1,60,2,NA,1,0,1,1
"214",6828,"63",5,2,40,1,1,1,4,4,5,8,3,6037.6,4231,3,2,794,324,4231,1842,100,30000,2,3,"Firewood",1,1,1,0,2,NA,NA,NA,1,2
"215",6828,"63",5,1,42,1,1,1,4,4,5,8,3,6037.6,4231,3,2,794,324,4231,1842,100,30000,2,3,"Firewood",1,1,1,0,2,NA,NA,20,1,2
"216",6840,"63",5,2,26,1,1,1,4,2,5,8,4.5,18323.6,4231,3,2,794,324,4231,1842,150,1e+05,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,2
"217",6840,"63",5,1,27,1,1,1,4,2,5,8,4.5,18323.6,4231,3,2,794,324,4231,1842,150,1e+05,2,3,"Firewood",1,1,1,0,2,NA,0,30,1,2
"218",6840,"63",5,1,56,1,1,1,1,3,4,5,4.5,18323.6,4231,3,2,794,324,4231,1842,150,1e+05,2,3,"Firewood",1,1,1,0,2,NA,3,30,1,2
"219",6840,"63",5,2,54,1,1,1,4,4,1,0,4.5,18323.6,4231,3,2,794,324,4231,1842,150,1e+05,2,3,"Firewood",1,1,1,10,2,NA,0,0,1,2
"220",6852,"63",5,2,58,4,1,NA,4,4,1,NA,4.5,5449.8,4231,3,2,794,324,4231,1842,112,30000,2,3,"Firewood",3,1,1,0,2,NA,NA,NA,1,1
"221",6852,"63",5,1,37,1,1,NA,1,2,6,11,4.5,5449.8,4231,3,2,794,324,4231,1842,112,30000,2,3,"Firewood",3,1,1,0,2,NA,1,20,1,2
"222",6852,"63",5,2,37,1,1,NA,4,2,4,5,4.5,5449.8,4231,3,2,794,324,4231,1842,112,30000,2,3,"Firewood",3,1,1,0,2,NA,1,NA,1,2
"223",6864,"63",5,2,55,1,1,1,4,4,2,0,4,10434.8,4231,3,2,794,324,4231,1842,112,4000,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,2
"224",6864,"63",5,1,26,1,1,1,4,1,4,5,4,10434.8,4231,3,2,794,324,4231,1842,112,4000,2,3,"Firewood",1,1,1,0,2,NA,1,0,1,2
"225",6864,"63",5,1,58,1,1,1,4,2,5,8,4,10434.8,4231,3,2,794,324,4231,1842,112,4000,2,3,"Firewood",1,1,1,0,2,NA,0,40,1,2
"226",6864,"63",5,2,24,1,1,1,4,1,5,8,4,10434.8,4231,3,2,794,324,4231,1842,112,4000,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,2
"227",6876,"63",5,2,56,1,1,1,4,3,1,0,3.5,8854.4,4231,3,2,794,324,4231,1842,150,80000,2,3,"Firewood",1,1,1,10,2,NA,0,0,1,2
"228",6876,"63",5,1,57,1,1,1,4,3,6,10,3.5,8854.4,4231,3,2,794,324,4231,1842,150,80000,2,3,"Firewood",1,1,1,10,2,NA,1,30,1,2
"229",6876,"63",5,2,30,1,1,1,4,2,5,8,3.5,8854.4,4231,3,2,794,324,4231,1842,150,80000,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,2
"230",6876,"63",5,1,32,1,1,1,4,2,5,8,3.5,8854.4,4231,3,2,794,324,4231,1842,150,80000,2,3,"Firewood",1,1,1,0,2,NA,1,30,1,2
"231",6888,"63",4,2,46,1,1,1,1,4,5,8,1.89999997615814,5072.25,4231,3,2,794,324,4231,1842,90,30000,2,3,"Firewood",1,1,1,0,2,NA,0,NA,1,2
"232",6888,"63",4,1,48,1,1,1,1,3,6,11,1.89999997615814,5072.25,4231,3,2,794,324,4231,1842,90,30000,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,1
"233",6888,"63",4,2,18,2,1,1,2,1,9,12.5,1.89999997615814,5072.25,4231,3,2,794,324,4231,1842,90,30000,2,3,"Firewood",1,1,1,0,2,NA,0,NA,1,2
"234",6888,"63",4,1,20,2,1,4,2,1,10,14.5,1.89999997615814,5072.25,4231,3,2,794,324,4231,1842,90,30000,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,2
"235",6900,"63",5,1,28,1,1,1,4,2,5,8,3.09999990463257,7430.2,4231,3,2,794,324,4231,1842,260,NA,2,3,"Firewood",1,1,1,0,2,NA,1,30,1,2
"236",6900,"63",5,2,27,1,1,1,4,2,5,8,3.09999990463257,7430.2,4231,3,2,794,324,4231,1842,260,NA,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,2
"237",6900,"63",5,2,47,1,1,1,4,4,1,0,3.09999990463257,7430.2,4231,3,2,794,324,4231,1842,260,NA,2,3,"Firewood",1,1,1,20,2,NA,0,0,1,2
"238",6900,"63",5,1,49,1,1,1,4,4,5,8,3.09999990463257,7430.2,4231,3,2,794,324,4231,1842,260,NA,2,3,"Firewood",1,1,1,0,2,NA,1,45,1,1
"239",6912,"63",5,1,31,1,1,1,4,2,5,7,5,15059.4,4231,3,2,794,324,4231,1842,96,29000,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,2
"240",6912,"63",5,2,27,1,1,1,4,2,5,7,5,15059.4,4231,3,2,794,324,4231,1842,96,29000,2,3,"Firewood",1,1,1,0,2,NA,0,0,1,2
"241",6912,"63",5,2,56,1,1,1,4,3,1,0,5,15059.4,4231,3,2,794,324,4231,1842,96,29000,2,3,"Firewood",1,1,1,10,2,NA,0,0,1,2
"242",6912,"63",5,1,55,1,1,1,4,4,6,9,5,15059.4,4231,3,2,794,324,4231,1842,96,29000,2,3,"Firewood",1,1,1,0,2,NA,5,40,1,2
"243",6924,"63",7,1,49,1,1,1,4,3,5,8,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,75,12000,2,3,"Other",1,1,1,10,2,NA,0,10,1,1
"244",6924,"63",7,2,49,1,1,1,4,4,1,0,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,75,12000,2,3,"Other",1,1,1,15,2,NA,0,0,1,2
"245",6924,"63",7,1,24,2,1,1,4,2,5,8,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,75,12000,2,3,"Other",1,1,1,0,2,NA,0,0,1,2
"246",6924,"63",7,2,23,1,1,1,4,2,4,5,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,75,12000,2,3,"Other",1,1,1,0,2,NA,0,0,1,2
"247",6924,"63",7,1,28,1,1,1,4,2,5,8,2.70000004768372,3621.71428571429,4231,3,2,794,324,4231,1842,75,12000,2,3,"Other",1,1,1,0,2,NA,0,0,1,2
"248",6936,"63",6,2,27,1,1,1,4,2,6,12,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,120,45000,2,3,"Firewood",1,1,1,0,2,2,NA,NA,1,2
"249",6936,"63",6,2,23,2,1,1,4,1,10,15,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,120,45000,2,3,"Firewood",1,1,1,0,2,2,NA,NA,1,2
"250",6936,"63",6,1,25,1,1,1,4,2,6,12,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,120,45000,2,3,"Firewood",1,1,1,0,2,2,1,20,1,2
"251",6936,"63",6,2,50,1,1,1,4,3,1,NA,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,120,45000,2,3,"Firewood",1,1,1,0,2,2,NA,NA,1,2
"252",6936,"63",6,1,55,1,1,1,1,3,5,8,3.59999990463257,5290.33333333333,4231,3,2,794,324,4231,1842,120,45000,2,3,"Firewood",1,1,1,0,2,2,1,30,1,2
"253",6948,"63",7,2,49,1,1,1,4,4,1,NA,13,3993,4000,3,1,1080,160,4000,2000,130,9000,2,3,"Firewood",1,3,2,0,2,NA,NA,NA,1,1
"254",6948,"63",7,1,29,1,1,1,4,3,5,8,13,3993,4000,3,1,1080,160,4000,2000,130,9000,2,3,"Firewood",1,3,1,0,2,NA,NA,20,1,2
"255",6948,"63",7,2,27,1,1,1,1,3,6,12,13,3993,4000,3,1,1080,160,4000,2000,130,9000,2,3,"Firewood",1,3,1,0,2,NA,NA,NA,1,2
"256",6948,"63",7,1,51,1,1,1,1,3,6,11,13,3993,4000,3,1,1080,160,4000,2000,130,9000,2,3,"Firewood",1,3,1,7,2,NA,0.5,NA,1,2
"257",6948,"63",7,1,27,2,1,5,2,1,11,17,13,3993,4000,3,1,1080,160,4000,2000,130,9000,2,3,"Firewood",1,3,1,0,2,NA,NA,NA,1,2
"258",6960,"63",6,2,53,1,1,1,1,3,6,11,12,3441.16666666667,4000,3,1,1080,160,4000,2000,120,50000,2,3,"Firewood",6,3,1,0,1,NA,0,0,2,2
"259",6960,"63",6,1,55,1,1,1,1,3,4,5,12,3441.16666666667,4000,3,1,1080,160,4000,2000,120,50000,2,3,"Firewood",6,3,4,0,1,NA,1,20,1,2
"260",6960,"63",6,1,23,1,1,1,4,3,5,9,12,3441.16666666667,4000,3,1,1080,160,4000,2000,120,50000,2,3,"Firewood",6,3,1,0,1,NA,1,20,1,2
"261",6960,"63",6,1,20,2,1,1,4,3,5,9,12,3441.16666666667,4000,3,1,1080,160,4000,2000,120,50000,2,3,"Firewood",6,3,1,0,1,NA,1,20,1,2
"262",6960,"63",6,2,23,1,1,1,4,3,5,9,12,3441.16666666667,4000,3,1,1080,160,4000,2000,120,50000,2,3,"Firewood",6,3,1,0,1,NA,0,0,1,2
"263",6972,"63",4,2,48,1,1,1,4,4,1,NA,9.60000038146973,6978,4000,3,1,1080,160,4000,2000,150,30000,2,3,"Firewood",6,3,1,0,2,NA,0,0,1,2
"264",6972,"63",4,1,28,3,1,1,4,1,5,8,9.60000038146973,6978,4000,3,1,1080,160,4000,2000,150,30000,2,3,"Firewood",6,3,1,0,2,NA,0,4,1,2
"265",6972,"63",4,2,20,2,1,1,4,1,5,8,9.60000038146973,6978,4000,3,1,1080,160,4000,2000,150,30000,2,3,"Firewood",6,3,1,0,2,NA,0,0,1,2
"266",6972,"63",4,1,49,1,1,1,1,4,5,8,9.60000038146973,6978,4000,3,1,1080,160,4000,2000,150,30000,2,3,"Firewood",6,3,4,200,2,NA,0,0,2,2
"267",6984,"63",4,1,45,1,1,1,1,4,2,NA,8.5,4020,4000,3,1,1080,160,4000,2000,105,3000,2,3,"Firewood",6,3,3,20,2,NA,0.5,NA,1,2
"268",6984,"63",4,2,45,1,0,1,4,4,2,NA,8.5,4020,4000,3,1,1080,160,4000,2000,105,3000,2,3,"Firewood",6,3,3,30,2,NA,0.5,NA,1,2
"269",6984,"63",4,1,19,2,0,1,4,3,5,9,8.5,4020,4000,3,1,1080,160,4000,2000,105,3000,2,3,"Firewood",6,3,1,NA,2,NA,NA,NA,1,2
"270",6984,"63",4,1,20,2,0,1,4,3,5,9,8.5,4020,4000,3,1,1080,160,4000,2000,105,3000,2,3,"Firewood",6,3,1,45,2,NA,0.5,NA,1,2
"271",6996,"63",4,2,35,1,1,1,4,4,2,NA,7.59999990463257,6191,4000,3,1,1080,160,4000,2000,135,10000,2,3,"Firewood",1,1,1,30,3,NA,1,NA,1,2
"272",6996,"63",4,1,36,1,1,1,4,4,2,NA,7.59999990463257,6191,4000,3,1,1080,160,4000,2000,135,10000,2,3,"Firewood",1,1,1,0,3,NA,2,20,1,2
"273",7008,"63",5,1,58,1,1,1,1,4,5,NA,6.40000009536743,5792.2,4000,3,1,1080,160,4000,2000,150,12000,2,3,"Firewood",6,3,3,18,2,NA,1,20,1,1
"274",7008,"63",5,1,32,3,1,1,4,3,4,NA,6.40000009536743,5792.2,4000,3,1,1080,160,4000,2000,150,12000,2,3,"Firewood",6,3,3,0,2,NA,NA,NA,1,NA
"275",7008,"63",5,2,57,1,1,1,4,4,1,NA,6.40000009536743,5792.2,4000,3,1,1080,160,4000,2000,150,12000,2,3,"Firewood",6,3,3,100,2,NA,NA,NA,1,NA
"276",7020,"63",4,2,53,1,1,1,4,4,1,NA,7,5813.75,4000,3,1,1080,160,4000,2000,150,30000,2,3,"Firewood",1,3,1,0,2,NA,NA,NA,1,2
"277",7020,"63",4,1,24,1,1,1,4,3,5,9,7,5813.75,4000,3,1,1080,160,4000,2000,150,30000,2,3,"Firewood",1,3,1,0,2,NA,NA,20,1,2
"278",7020,"63",4,1,56,1,1,1,4,4,4,3,7,5813.75,4000,3,1,1080,160,4000,2000,150,30000,2,3,"Firewood",1,3,1,0,2,NA,NA,20,1,2
"279",7032,"63",5,2,29,1,1,1,4,3,4,6,8.5,2761.2,4000,3,1,1080,160,4000,2000,120,13000,3,3,"Firewood",6,3,1,10,2,NA,NA,NA,1,2
"280",7032,"63",5,2,59,1,1,1,4,4,1,NA,8.5,2761.2,4000,3,1,1080,160,4000,2000,120,13000,3,3,"Firewood",6,3,1,30,2,NA,NA,NA,1,2
"281",7032,"63",5,1,29,1,1,1,4,3,4,6,8.5,2761.2,4000,3,1,1080,160,4000,2000,120,13000,3,3,"Firewood",6,3,1,0,2,NA,0.5,20,1,2
"282",7044,"63",4,1,49,1,1,1,4,3,4,5,6.80000019073486,5000.75,4000,3,1,1080,160,4000,2000,150,50000,2,3,"Firewood",6,3,1,0,2,NA,NA,NA,1,2
"283",7044,"63",4,2,16,2,0,1,4,2,5,8.5,6.80000019073486,5000.75,4000,3,1,1080,160,4000,2000,150,50000,2,3,"Firewood",6,3,1,0,2,NA,NA,NA,1,NA
"284",7044,"63",4,2,41,1,0,1,4,4,1,NA,6.80000019073486,5000.75,4000,3,1,1080,160,4000,2000,150,50000,2,3,"Firewood",6,3,1,0,2,NA,NA,NA,1,2
"285",7044,"63",4,1,18,2,0,1,4,2,11,12.5,6.80000019073486,5000.75,4000,3,1,1080,160,4000,2000,150,50000,2,3,"Firewood",6,3,1,0,2,NA,NA,NA,1,2
"286",7056,"63",5,2,59,1,1,1,4,4,1,NA,8,5113.6,4000,3,1,1080,160,4000,2000,150,38000,2,3,"Firewood",1,1,4,0,1,NA,NA,NA,2,2
"287",7056,"63",5,2,24,1,0,1,4,3,6,11,8,5113.6,4000,3,1,1080,160,4000,2000,150,38000,2,3,"Firewood",1,1,1,0,1,NA,NA,NA,1,2
"288",7056,"63",5,1,31,1,1,1,4,3,2,NA,8,5113.6,4000,3,1,1080,160,4000,2000,150,38000,2,3,"Firewood",1,1,1,0,1,NA,1,NA,1,2
