"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","b6","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","a16","a18","h28","h29","a19","a20","a17","a21"
"19283",122472,"52",6,2,22,2,0,1,4,1,2,5,9,1.5,2990,3327,3,1,1155,538,3327,1680,1,0,2,NA,0,0,1,2
"19284",122472,"52",6,1,18,2,0,1,4,1,2,5,9,1.5,2990,3327,3,1,1155,538,3327,1680,1,0,2,NA,0,0,1,2
"19285",122472,"52",6,2,44,1,0,1,4,2,4,1,0,1.5,2990,3327,3,1,1155,538,3327,1680,1,0,2,NA,0,0,1,2
"19286",122472,"52",6,1,49,1,0,1,4,2,2,4,6,1.5,2990,3327,3,1,1155,538,3327,1680,1,0,2,NA,10,20,1,2
"19287",122472,"52",6,1,20,2,0,1,4,1,2,5,9,1.5,2990,3327,3,1,1155,538,3327,1680,1,0,2,NA,2,0,1,2
"19288",122480,"52",6,2,43,1,0,1,4,1,2,5,9,2.5,4486,3327,3,1,1155,538,3327,1680,1,0,2,NA,2,0,1,2
"19289",122480,"52",6,1,44,1,0,1,4,2,2,5,9,2.5,4486,3327,3,1,1155,538,3327,1680,1,0,2,NA,5,20,1,2
"19290",122480,"52",6,2,16,2,0,1,2,2,2,5,9,2.5,4486,3327,3,1,1155,538,3327,1680,1,0,2,NA,NA,NA,1,2
"19291",122480,"52",6,2,19,2,0,1,4,1,2,5,9,2.5,4486,3327,3,1,1155,538,3327,1680,1,0,2,NA,0,0,1,2
"19292",122488,"52",5,2,25,2,1,1,4,NA,3,4,5,4,2624.8,3657,3,2,10200,420,3657,2800,1,0,3,NA,0,0,1,2
"19293",122488,"52",5,1,27,1,1,1,4,1,2,5,9,4,2624.8,3657,3,2,10200,420,3657,2800,1,0,3,NA,0,10,1,2
"19294",122488,"52",5,2,53,1,1,1,4,2,4,4,6,4,2624.8,3657,3,2,10200,420,3657,2800,1,0,3,NA,0,0,1,2
"19295",122488,"52",5,1,52,1,1,1,4,2,4,4,6,4,2624.8,3657,3,2,10200,420,3657,2800,1,0,3,NA,2,10,1,2
"19296",122496,"52",4,1,41,3,1,1,4,1,3,1,0,5,4106.25,3657,3,2,10200,420,3657,2800,1,0,3,NA,1,20,1,2
"19297",122496,"52",4,1,45,2,1,1,4,2,4,4,2,5,4106.25,3657,3,2,10200,420,3657,2800,1,0,3,NA,1,10,3,2
"19298",122504,"52",5,2,22,1,0,1,4,1,4,5,9,5.5,3354,3657,3,2,10200,420,3657,2800,1,0,2,1,NA,NA,1,2
"19299",122504,"52",5,1,29,1,1,1,4,1,3,5,9,5.5,3354,3657,3,2,10200,420,3657,2800,1,0,2,1,NA,NA,1,2
"19300",122504,"52",5,2,55,1,1,1,4,2,3,4,5,5.5,3354,3657,3,2,10200,420,3657,2800,1,0,2,1,NA,NA,1,2
"19301",122504,"52",5,1,55,1,1,1,1,2,3,7,12,5.5,3354,3657,3,2,10200,420,3657,2800,1,0,2,1,7,30,1,2
"19302",122512,"52",4,1,26,2,1,1,4,1,2,6,12,7,3774,3657,3,2,10200,420,3657,2800,1,0,4,1,0,0,1,2
"19303",122512,"52",4,2,52,1,1,1,4,2,4,4,6,7,3774,3657,3,2,10200,420,3657,2800,1,0,4,1,0,0,1,2
"19304",122512,"52",4,1,30,2,1,1,4,2,3,5,9,7,3774,3657,3,2,10200,420,3657,2800,1,0,4,1,5,20,1,2
"19305",122520,"52",3,1,25,2,1,1,4,1,2,5,9,6,2572.66666666667,3657,3,2,10200,420,3657,2800,1,0,3,NA,0,10,1,2
"19306",122520,"52",3,2,60,1,1,1,4,2,4,1,0,6,2572.66666666667,3657,3,2,10200,420,3657,2800,1,0,3,NA,0,0,1,2
"19307",122536,"52",4,1,40,1,1,1,4,2,2,5,9,6,6294.25,3657,3,2,10200,420,3657,2800,1,0,4,1,0,20,1,2
"19308",122536,"52",4,2,34,1,0,1,4,2,3,4,6,6,6294.25,3657,3,2,10200,420,3657,2800,1,0,4,1,0,0,1,2
"19309",122544,"52",4,2,22,2,1,1,4,1,2,7,12,4,4458,3657,3,2,10200,420,3657,2800,1,0,2,3,0,0,1,2
"19310",122544,"52",4,2,49,1,1,1,4,2,4,5,9,4,4458,3657,3,2,10200,420,3657,2800,1,0,2,3,2,0,3,2
"19311",122544,"52",4,1,26,2,1,1,4,1,2,7,12,4,4458,3657,3,2,10200,420,3657,2800,1,0,2,3,0,10,1,2
"19312",122544,"52",4,1,54,1,1,1,4,2,4,4,5,4,4458,3657,3,2,10200,420,3657,2800,1,0,2,3,14,20,3,1
"19313",122552,"52",5,1,45,1,1,1,4,2,4,5,8,5,3235.4,3657,3,2,10200,420,3657,2800,1,0,3,NA,7,10,1,2
"19314",122552,"52",5,2,40,1,0,1,4,2,4,1,0,5,3235.4,3657,3,2,10200,420,3657,2800,1,0,3,NA,3,0,1,1
"19315",122560,"52",4,2,41,1,1,1,4,2,4,4,4,7,3316.5,3657,3,2,10200,420,3657,2800,1,0,3,NA,NA,NA,3,2
"19316",122560,"52",4,1,43,1,1,1,4,1,4,4,4,7,3316.5,3657,3,2,10200,420,3657,2800,1,0,3,NA,NA,5,3,2
"19317",122560,"52",4,2,17,2,1,1,2,2,2,6,10,7,3316.5,3657,3,2,10200,420,3657,2800,1,0,3,NA,NA,NA,1,2
"19318",122568,"52",6,1,47,1,1,1,4,2,2,5,8,13,3851.5,NA,3,1,5700,620,NA,NA,3,10,3,NA,NA,20,1,2
"19319",122568,"52",6,1,23,2,1,1,4,1,2,5,9,13,3851.5,NA,3,1,5700,620,NA,NA,3,5,3,NA,NA,20,1,2
"19320",122568,"52",6,2,21,1,1,1,4,2,2,5,9,13,3851.5,NA,3,1,5700,620,NA,NA,3,5,3,NA,NA,NA,1,2
"19321",122568,"52",6,1,24,1,1,1,4,1,2,5,9,13,3851.5,NA,3,1,5700,620,NA,NA,3,5,3,NA,NA,20,1,2
"19322",122568,"52",6,2,48,1,1,1,4,2,2,4,5,13,3851.5,NA,3,1,5700,620,NA,NA,3,10,3,NA,NA,NA,1,2
"19323",122576,"52",5,1,39,1,0,1,4,2,2,5,9,22,4903.4,NA,3,1,5700,620,NA,NA,3,10,3,NA,0,0,2,2
"19324",122576,"52",5,1,19,2,0,1,4,2,2,5,9,22,4903.4,NA,3,1,5700,620,NA,NA,3,5,3,NA,0,0,1,2
"19325",122576,"52",5,2,39,1,0,1,4,2,2,4,6,22,4903.4,NA,3,1,5700,620,NA,NA,3,20,3,NA,0,0,1,2
"19326",122584,"52",5,1,49,1,0,1,4,2,2,5,8,21,6788,NA,3,1,5700,620,NA,NA,3,20,2,NA,0,0,1,2
"19327",122584,"52",5,2,19,2,0,1,4,1,2,5,9,21,6788,NA,3,1,5700,620,NA,NA,3,5,2,NA,0,0,1,2
"19328",122584,"52",5,2,47,1,0,1,4,2,2,5,8,21,6788,NA,3,1,5700,620,NA,NA,3,20,2,NA,0,0,1,2
"19329",122584,"52",5,2,22,2,0,1,4,1,2,5,9,21,6788,NA,3,1,5700,620,NA,NA,3,5,2,NA,0,0,1,2
"19330",122584,"52",5,1,17,2,0,1,4,1,2,5,9,21,6788,NA,3,1,5700,620,NA,NA,3,5,2,NA,0,0,1,2
"19331",122592,"52",3,1,46,1,1,1,4,2,2,4,5,23,11686.3333333333,NA,3,1,5700,620,NA,NA,3,10,3,NA,2,20,1,2
"19332",122592,"52",3,2,46,1,1,1,4,2,2,4,5,23,11686.3333333333,NA,3,1,5700,620,NA,NA,3,15,3,NA,0,0,1,2
"19333",122592,"52",3,1,18,2,1,1,4,2,2,5,9,23,11686.3333333333,NA,3,1,5700,620,NA,NA,3,5,3,NA,5,20,1,2
"19334",122600,"52",6,1,22,2,1,1,4,1,2,5,9,7,5108.33333333333,NA,3,1,5700,620,NA,NA,3,5,3,NA,0,20,1,2
"19335",122600,"52",6,1,24,1,1,1,4,1,2,5,9,7,5108.33333333333,NA,3,1,5700,620,NA,NA,3,3,3,NA,0,20,1,2
"19336",122600,"52",6,2,21,1,0,1,4,1,2,5,9,7,5108.33333333333,NA,3,1,5700,620,NA,NA,3,NA,3,NA,0,0,1,2
"19337",122600,"52",6,2,46,1,0,1,4,1,2,5,8,7,5108.33333333333,NA,3,1,5700,620,NA,NA,3,20,3,NA,0,0,1,2
"19338",122600,"52",6,1,45,1,1,1,4,1,2,5,8,7,5108.33333333333,NA,3,1,5700,620,NA,NA,3,10,3,NA,0,20,1,2
"19339",122608,"52",5,2,31,1,1,1,4,2,1,5,9,22,4428,NA,3,1,5700,620,NA,NA,3,3,4,1,0,0,1,2
"19340",122608,"52",5,2,59,4,1,1,4,2,2,1,NA,22,4428,NA,3,1,5700,620,NA,NA,2,30,4,1,0,0,1,2
"19341",122608,"52",5,1,32,1,1,1,4,2,1,5,9,22,4428,NA,3,1,5700,620,NA,NA,3,5,4,1,0,20,1,2
"19342",122616,"52",3,2,49,1,0,1,4,2,2,4,5,17,8412.66666666667,NA,3,1,5700,620,NA,NA,3,NA,3,NA,0,0,1,2
"19343",122616,"52",3,1,54,1,0,1,4,2,2,6,10,17,8412.66666666667,NA,3,1,5700,620,NA,NA,3,NA,3,NA,4,30,2,2
"19344",122616,"52",3,1,21,2,0,1,4,1,1,6,11,17,8412.66666666667,NA,3,1,5700,620,NA,NA,3,NA,3,NA,0,0,1,2
"19345",122624,"52",6,1,24,1,0,1,4,2,2,5,9,5,4370.16666666667,NA,3,1,5700,620,NA,NA,3,0,3,NA,0,0,1,2
"19346",122624,"52",6,2,23,1,1,5,4,2,2,6,12,5,4370.16666666667,NA,3,1,5700,620,NA,NA,3,0,3,NA,0,0,1,2
"19347",122624,"52",6,1,22,2,0,1,4,2,2,5,9,5,4370.16666666667,NA,3,1,5700,620,NA,NA,3,0,3,NA,0,0,1,2
"19348",122624,"52",6,2,44,1,0,1,4,2,2,4,6,5,4370.16666666667,NA,3,1,5700,620,NA,NA,3,10,3,NA,0,0,1,2
"19349",122624,"52",6,1,47,1,0,1,4,2,2,4,6,5,4370.16666666667,NA,3,1,5700,620,NA,NA,3,5,3,NA,0,0,1,2
"19350",122632,"52",4,1,31,2,1,1,4,2,2,4,6,17,4546,NA,3,1,5700,620,NA,NA,3,NA,3,NA,NA,20,1,2
"19351",122632,"52",4,2,54,1,1,1,4,2,2,4,5,17,4546,NA,3,1,5700,620,NA,NA,3,20,3,NA,NA,NA,1,2
"19352",122632,"52",4,1,54,1,1,1,4,2,2,4,5,17,4546,NA,3,1,5700,620,NA,NA,3,10,3,NA,NA,20,1,2
"19353",122632,"52",4,2,29,2,1,1,4,1,2,5,9,17,4546,NA,3,1,5700,620,NA,NA,3,NA,3,NA,NA,NA,1,2
"19354",122640,"52",5,2,21,2,0,1,4,1,2,5,9,12,4222.4,NA,3,1,5700,620,NA,NA,3,5,3,NA,0,NA,1,2
"19355",122640,"52",5,2,43,1,0,1,4,2,3,4,6,12,4222.4,NA,3,1,5700,620,NA,NA,3,20,3,NA,0,0,1,2
"19356",122640,"52",5,1,44,1,0,1,4,2,3,5,8,12,4222.4,NA,3,1,5700,620,NA,NA,3,20,3,NA,0,20,1,2
"19357",122640,"52",5,1,18,2,0,1,4,NA,2,6,11,12,4222.4,NA,3,1,5700,620,NA,NA,3,5,3,NA,0,0,1,2
"19358",122648,"52",3,1,52,1,1,1,4,2,4,5,8,18,5511,5654,3,2,2050.5,486,5654,3392,3,60,2,NA,0,40,2,2
"19359",122648,"52",3,1,24,2,1,1,4,2,1,6,12,18,5511,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,2,0,1,2
"19360",122648,"52",3,2,49,1,1,1,4,2,4,4,4,18,5511,5654,3,2,2050.5,486,5654,3392,3,15,2,NA,0,0,1,2
"19361",122656,"52",9,1,26,1,1,1,4,2,2,6,11,12,3194.33333333333,5654,3,2,2050.5,486,5654,3392,1,0,3,NA,NA,20,1,2
"19362",122656,"52",9,2,47,1,1,1,4,2,4,5,6,12,3194.33333333333,5654,3,2,2050.5,486,5654,3392,1,0,3,NA,NA,NA,1,2
"19363",122656,"52",9,1,29,2,1,1,4,2,1,11,18,12,3194.33333333333,5654,3,2,2050.5,486,5654,3392,1,0,3,NA,NA,10,1,2
"19364",122656,"52",9,2,22,2,1,1,2,2,2,5,9,12,3194.33333333333,5654,3,2,2050.5,486,5654,3392,1,0,3,NA,NA,NA,1,2
"19365",122656,"52",9,1,54,1,1,1,4,2,4,4,2,12,3194.33333333333,5654,3,2,2050.5,486,5654,3392,1,60,3,NA,NA,20,1,2
"19366",122656,"52",9,2,22,1,1,1,2,2,2,5,9,12,3194.33333333333,5654,3,2,2050.5,486,5654,3392,1,0,3,NA,NA,NA,1,2
"19367",122664,"52",7,1,32,1,0,1,2,2,3,5,9,10,4799.42857142857,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,1
"19368",122664,"52",7,1,32,1,1,5,4,2,3,5,9,10,4799.42857142857,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19369",122664,"52",7,2,22,2,0,1,2,NA,3,11,15,10,4799.42857142857,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19370",122664,"52",7,1,56,1,1,1,1,2,3,4,3,10,4799.42857142857,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,60,1,2
"19371",122664,"52",7,2,56,1,0,1,4,2,3,1,0,10,4799.42857142857,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,1
"19372",122672,"52",5,2,41,1,1,1,4,2,4,4,2,11,5612.8,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19373",122672,"52",5,1,24,2,1,1,4,2,2,5,7,11,5612.8,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19374",122672,"52",5,1,48,1,1,1,4,2,4,4,3,11,5612.8,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,7,20,1,2
"19375",122680,"52",3,2,47,1,0,1,4,2,4,5,6,18,5913.66666666667,5654,3,2,2050.5,486,5654,3392,1,0,2,1,0,0,1,2
"19376",122680,"52",3,1,48,1,1,1,4,2,2,5,6,18,5913.66666666667,5654,3,2,2050.5,486,5654,3392,1,0,2,1,2,20,1,2
"19377",122688,"52",5,2,43,1,1,1,4,2,NA,1,0,18,4865,5654,3,2,2050.5,486,5654,3392,2,0,2,NA,0,0,2,2
"19378",122688,"52",5,1,18,2,1,1,2,1,NA,5,9,18,4865,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,0,0,1,2
"19379",122688,"52",5,1,44,1,1,1,4,2,NA,4,3,18,4865,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,2,10,1,2
"19380",122688,"52",5,1,16,2,1,1,2,1,NA,5,9,18,4865,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,0,0,1,2
"19381",122696,"52",5,2,49,1,1,1,4,2,4,4,5,5,6280.4,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19382",122696,"52",5,2,27,1,1,1,4,2,3,5,9,5,6280.4,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19383",122696,"52",5,1,49,1,1,1,4,2,4,5,8,5,6280.4,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,3,20,1,2
"19384",122696,"52",5,1,27,1,1,1,4,2,3,6,12,5,6280.4,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19385",122704,"52",4,2,41,1,1,1,4,2,3,4,6,28,7838,5654,3,2,2050.5,486,5654,3392,3,7,1,NA,NA,NA,2,2
"19386",122704,"52",4,1,40,1,1,1,4,2,3,4,6,28,7838,5654,3,2,2050.5,486,5654,3392,1,0,1,NA,NA,20,1,2
"19387",122704,"52",4,2,19,2,1,1,4,1,2,7,11,28,7838,5654,3,2,2050.5,486,5654,3392,1,0,1,NA,NA,NA,1,2
"19388",122712,"52",4,2,31,1,1,1,4,2,2,5,8,17,6850.5,5654,3,2,2050.5,486,5654,3392,1,6,NA,NA,NA,NA,1,2
"19389",122712,"52",4,1,33,1,1,1,4,2,2,5,7,17,6850.5,5654,3,2,2050.5,486,5654,3392,3,5,NA,NA,NA,20,1,2
"19390",122720,"52",3,2,42,1,1,1,4,2,4,4,2,8,6485,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19391",122720,"52",3,1,17,2,1,1,4,NA,1,7,9,8,6485,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,NA,NA,1,2
"19392",122720,"52",3,1,44,1,1,1,4,2,4,4,4,8,6485,5654,3,2,2050.5,486,5654,3392,1,0,2,NA,5,20,1,2
"19393",122728,"52",1,1,31,2,1,1,4,2,3,4,6,6.2,10450,5600,3,2,1400,410,5600,3100,1,0,3,NA,1,20,1,2
"19394",122736,"52",5,1,48,1,1,1,4,2,3,5,9,20.3,3978.6,5600,3,2,1400,410,5600,3100,1,0,2,NA,7,20,1,2
"19395",122736,"52",5,2,19,2,0,1,2,NA,2,6,11,20.3,3978.6,5600,3,2,1400,410,5600,3100,1,0,2,NA,NA,NA,1,2
"19396",122736,"52",5,2,43,1,1,1,4,2,3,4,6,20.3,3978.6,5600,3,2,1400,410,5600,3100,1,0,2,NA,NA,NA,1,2
"19397",122736,"52",5,2,21,2,1,1,4,1,2,5,9,20.3,3978.6,5600,3,2,1400,410,5600,3100,1,0,2,NA,NA,NA,1,2
"19398",122736,"52",5,1,16,2,1,1,4,NA,2,5,8,20.3,3978.6,5600,3,2,1400,410,5600,3100,1,0,2,NA,NA,NA,1,2
"19399",122744,"52",5,2,43,1,1,1,4,2,3,4,6,11.7,7033.6,5600,3,2,1400,410,5600,3100,1,0,3,NA,0,NA,1,2
"19400",122744,"52",5,1,49,1,1,1,4,2,3,5,9,11.7,7033.6,5600,3,2,1400,410,5600,3100,1,30,3,NA,7,20,1,2
"19401",122752,"52",3,2,29,2,1,1,4,2,2,4,6,6.9,5286.66666666667,5600,3,2,1400,410,5600,3100,1,0,1,NA,1,10,1,2
"19402",122752,"52",3,1,35,1,1,1,4,2,4,4,6,6.9,5286.66666666667,5600,3,2,1400,410,5600,3100,1,0,1,NA,21,15,1,2
"19403",122760,"52",4,2,43,1,1,1,4,2,4,5,9,6.7,4486.25,5600,3,2,1400,410,5600,3100,1,0,1,NA,0,0,1,2
"19404",122760,"52",4,2,22,2,1,1,4,2,3,5,9,6.7,4486.25,5600,3,2,1400,410,5600,3100,1,0,1,NA,0,0,1,2
"19405",122760,"52",4,1,46,1,1,1,4,2,3,5,9,6.7,4486.25,5600,3,2,1400,410,5600,3100,1,0,1,NA,1,5,1,2
"19406",122760,"52",4,2,20,2,1,1,4,NA,2,6,12,6.7,4486.25,5600,3,2,1400,410,5600,3100,1,0,1,NA,0,0,1,2
"19407",122768,"52",3,2,48,1,1,1,4,2,3,5,9,6.2,8885.66666666667,5600,3,2,1400,410,5600,3100,1,0,3,NA,0,0,1,2
"19408",122768,"52",3,1,23,2,1,1,4,2,3,5,9,6.2,8885.66666666667,5600,3,2,1400,410,5600,3100,1,0,3,NA,0,10,1,2
"19409",122768,"52",3,1,49,1,1,1,4,2,3,4,6,6.2,8885.66666666667,5600,3,2,1400,410,5600,3100,1,120,3,NA,0,0,1,2
"19410",122776,"52",4,2,16,2,1,1,4,NA,2,5,9,4.2,5051.25,5600,3,2,1400,410,5600,3100,1,0,2,NA,NA,NA,1,2
"19411",122776,"52",4,1,41,1,1,1,4,2,4,4,4,4.2,5051.25,5600,3,2,1400,410,5600,3100,1,0,2,NA,NA,NA,1,2
"19412",122776,"52",4,2,41,1,1,1,4,2,4,4,4,4.2,5051.25,5600,3,2,1400,410,5600,3100,1,0,2,NA,NA,NA,1,2
"19413",122776,"52",4,1,18,2,1,1,4,2,3,5,9,4.2,5051.25,5600,3,2,1400,410,5600,3100,1,0,2,NA,NA,NA,1,2
"19414",122784,"52",4,2,31,1,1,1,4,2,4,4,6,7.7,11148.25,5600,3,2,1400,410,5600,3100,1,0,3,NA,0,0,1,2
"19415",122784,"52",4,1,32,1,1,1,4,2,4,4,6,7.7,11148.25,5600,3,2,1400,410,5600,3100,1,0,3,NA,7,10,1,2
"19416",122792,"52",3,2,28,1,1,1,4,2,3,4,5,13.2,8263.33333333333,5600,3,2,1400,410,5600,3100,1,0,2,NA,0,0,1,2
"19417",122792,"52",3,1,38,1,1,1,1,2,3,6,12,13.2,8263.33333333333,5600,3,2,1400,410,5600,3100,1,0,2,NA,0,10,1,2
"19418",122800,"52",4,2,36,1,1,1,1,2,3,5,9,6.9,4696.75,5600,3,2,1400,410,5600,3100,1,0,3,NA,0,0,1,2
"19419",122800,"52",4,1,40,1,1,1,4,2,3,4,6,6.9,4696.75,5600,3,2,1400,410,5600,3100,1,0,3,NA,0,0,1,2
"19420",122800,"52",4,1,18,2,1,1,4,NA,3,6,12,6.9,4696.75,5600,3,2,1400,410,5600,3100,1,0,3,NA,0,0,1,2
"19421",122800,"52",4,1,17,2,1,NA,4,NA,2,6,12,6.9,4696.75,5600,3,2,1400,410,5600,3100,1,0,3,NA,0,0,1,2
"19422",122808,"52",3,2,39,1,1,1,4,2,2,5,7,1.2,7246.33333333333,4395,3,1,87.5,286,4395,2325,1,1,3,NA,0,0,1,2
"19423",122808,"52",3,1,49,1,1,1,4,2,2,5,9,1.2,7246.33333333333,4395,3,1,87.5,286,4395,2325,1,0,3,NA,0,0,1,2
"19424",122816,"52",4,2,24,2,1,2,2,NA,1,11,16,2,7202.75,4395,3,1,87.5,286,4395,2325,1,0,2,NA,0,0,1,2
"19425",122816,"52",4,1,22,2,1,2,2,2,2,9,15,2,7202.75,4395,3,1,87.5,286,4395,2325,1,0,2,NA,0,0,1,2
"19426",122816,"52",4,2,48,1,1,1,4,2,2,5,9,2,7202.75,4395,3,1,87.5,286,4395,2325,1,2,2,NA,0,0,1,2
"19427",122816,"52",4,1,46,1,1,1,4,2,2,5,9,2,7202.75,4395,3,1,87.5,286,4395,2325,1,0,2,NA,0,20,1,2
"19428",122832,"52",2,2,31,2,1,1,4,2,2,4,6,1.2,7292,4395,3,1,87.5,286,4395,2325,1,0,3,NA,0,0,1,2
"19429",122840,"52",3,1,21,2,1,1,4,2,2,5,9,0.7,11012.3333333333,4395,3,1,87.5,286,4395,2325,1,0,3,NA,0,20,1,2
"19430",122840,"52",3,1,51,1,1,2,4,2,2,4,6,0.7,11012.3333333333,4395,3,1,87.5,286,4395,2325,1,0,3,NA,0,15,1,2
"19431",122840,"52",3,2,50,1,1,1,4,2,2,5,8,0.7,11012.3333333333,4395,3,1,87.5,286,4395,2325,1,1,3,NA,1,0,1,2
"19432",122856,"52",2,1,27,1,1,1,4,2,2,5,9,0.2,5053.5,4395,3,1,87.5,286,4395,2325,1,0,2,NA,4,20,1,2
"19433",122856,"52",2,2,30,1,1,1,4,2,2,5,9,0.2,5053.5,4395,3,1,87.5,286,4395,2325,1,4,2,NA,0,0,1,2
"19434",122864,"52",3,1,41,1,1,1,1,2,2,5,9,0.4,7880,4395,3,1,87.5,286,4395,2325,1,0,2,NA,2,6,1,2
"19435",122864,"52",3,2,41,1,1,1,4,2,2,5,8,0.4,7880,4395,3,1,87.5,286,4395,2325,1,3,2,NA,0,0,1,2
"19436",122872,"52",6,2,31,1,1,1,4,2,2,5,9,3.5,4394,4395,3,1,87.5,286,4395,2325,1,0,3,NA,0,0,1,2
"19437",122872,"52",6,1,32,1,1,1,1,2,2,6,12,3.5,4394,4395,3,1,87.5,286,4395,2325,1,0,3,NA,4,20,1,2
"19438",122880,"52",5,2,49,1,1,1,4,2,2,5,7,0.2,5148.4,4395,3,1,87.5,286,4395,2325,1,5,3,NA,0,0,1,2
"19439",122880,"52",5,1,42,1,1,1,4,2,2,5,8,0.2,5148.4,4395,3,1,87.5,286,4395,2325,1,0,3,NA,4,20,1,2
"19440",122880,"52",5,2,24,1,1,1,4,1,2,5,9,0.2,5148.4,4395,3,1,87.5,286,4395,2325,1,4,3,NA,0,0,1,2
"19441",122880,"52",5,1,21,1,1,1,4,1,2,5,9,0.2,5148.4,4395,3,1,87.5,286,4395,2325,1,0,3,NA,4,0,1,2
"19442",122888,"52",7,2,45,1,1,1,4,2,3,4,6,6.2,2919.14285714286,4367,3,1,455,248,4367,2310,1,0,2,NA,0,0,1,2
"19443",122888,"52",7,1,16,2,0,1,2,NA,3,5,9,6.2,2919.14285714286,4367,3,1,455,248,4367,2310,1,0,2,NA,0,0,1,2
"19444",122888,"52",7,2,20,2,0,1,2,NA,3,11,15,6.2,2919.14285714286,4367,3,1,455,248,4367,2310,1,0,2,NA,0,0,1,2
"19445",122888,"52",7,1,19,2,0,1,2,1,3,6,12,6.2,2919.14285714286,4367,3,1,455,248,4367,2310,1,0,2,NA,0,20,1,2
"19446",122888,"52",7,1,44,1,0,1,4,2,3,6,12,6.2,2919.14285714286,4367,3,1,455,248,4367,2310,1,0,2,NA,3,10,1,2
"19447",122896,"52",3,1,42,1,0,1,4,2,2,5,9,5.1,5905,4367,3,1,455,248,4367,2310,1,5,3,NA,4,20,1,2
"19448",122896,"52",3,1,18,2,0,1,2,NA,2,6,10,5.1,5905,4367,3,1,455,248,4367,2310,1,0,3,NA,0,0,1,2
"19449",122896,"52",3,2,43,1,0,1,4,2,2,5,9,5.1,5905,4367,3,1,455,248,4367,2310,1,2,3,NA,0,0,1,2
"19450",122912,"52",5,1,35,1,1,1,4,2,3,4,5,3.3,3733.8,4367,3,1,455,248,4367,2310,1,0,3,NA,0,20,1,2
"19451",122912,"52",5,2,38,1,0,1,4,2,3,4,5,3.3,3733.8,4367,3,1,455,248,4367,2310,1,0,3,NA,0,0,1,2
"19452",122920,"52",3,1,51,1,1,1,1,2,2,4,5,0.4,7073.33333333333,4367,3,1,455,248,4367,2310,2,5,2,NA,0,20,1,2
"19453",122920,"52",3,2,49,1,0,1,4,2,2,4,5,0.4,7073.33333333333,4367,3,1,455,248,4367,2310,2,2,2,NA,0,0,1,2
"19454",122920,"52",3,1,21,2,0,1,4,1,2,9,15,0.4,7073.33333333333,4367,3,1,455,248,4367,2310,1,0,2,NA,1,10,1,2
"19455",122928,"52",4,2,37,1,1,1,4,2,2,4,6,1.5,9126.5,4367,3,1,455,248,4367,2310,1,0,4,6,0,0,1,2
"19456",122928,"52",4,1,39,1,0,1,4,2,2,5,9,1.5,9126.5,4367,3,1,455,248,4367,2310,1,0,4,6,3,35,1,2
"19457",122944,"52",5,2,47,1,1,1,4,2,2,5,9,4.2,6105.2,4367,3,1,455,248,4367,2310,1,10,3,NA,0,0,1,2
"19458",122944,"52",5,1,46,1,0,1,4,2,2,5,9,4.2,6105.2,4367,3,1,455,248,4367,2310,1,5,3,NA,7,20,1,2
"19459",122944,"52",5,1,22,1,0,1,4,1,2,5,9,4.2,6105.2,4367,3,1,455,248,4367,2310,1,0,3,NA,0,0,1,2
"19460",122944,"52",5,2,21,1,1,1,4,1,2,5,9,4.2,6105.2,4367,3,1,455,248,4367,2310,1,0,3,NA,0,0,1,2
"19461",122952,"52",5,1,45,1,0,1,4,2,2,5,8,2.1,6114.4,4367,3,1,455,248,4367,2310,1,40,3,NA,7,20,1,2
"19462",122952,"52",5,1,22,2,0,1,4,1,2,6,12,2.1,6114.4,4367,3,1,455,248,4367,2310,1,0,3,NA,1,10,1,2
"19463",122952,"52",5,1,20,2,0,1,4,1,2,5,9,2.1,6114.4,4367,3,1,455,248,4367,2310,1,0,3,NA,1,15,1,2
"19464",122952,"52",5,2,47,1,1,1,4,2,3,4,6,2.1,6114.4,4367,3,1,455,248,4367,2310,1,0,3,NA,2,0,1,2
