"","qumn","province","nhh","a4","a5","a6","MajMin","a9_1","a10","c6","c11_1","c12","c32","d36aa","v1501","t101","t104","t116","t122","v1501.1","v1511","b6","b6_1","b6_2","b13_1","b13_2","b13_3","b13_4","b14","b15","b15_1","b15_2","n1_3","n1_3_1","e30","e31","e32","e33","e38"
"15355",22288,"45",4,2,48,1,0,1,4,3,6,9,NA,7355,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15356",22288,"45",4,1,47,1,0,1,4,3,5,7,NA,7355,1500,2,1,1191,615,1500,NA,1,10,56,NA,NA,NA,NA,NA,NA,NA,NA,22877,20000,NA,NA,NA,NA,NA
"15357",22288,"45",4,1,21,2,0,1,4,3,8,12,NA,7355,1500,2,1,1191,615,1500,NA,1,11.5,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15358",22288,"45",4,1,17,NA,0,1,2,3,6,1,NA,7355,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15359",22290,"45",3,1,18,2,1,1,4,NA,9,13,NA,4760.66666666667,1500,2,1,1191,615,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15360",22290,"45",3,2,49,1,0,1,4,NA,5,NA,NA,4760.66666666667,1500,2,1,1191,615,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15361",22292,"45",5,2,37,1,NA,1,4,3,4,NA,1.2,4309,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15362",22292,"45",5,1,37,1,NA,1,4,3,4,NA,1.2,4309,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,6,0,0,NA,NA,NA,NA,NA
"15363",22294,"45",8,2,27,2,0,1,4,2,5,8,NA,9746.75,1500,2,1,1191,615,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15364",22294,"45",8,2,36,1,0,1,4,2,4,5,NA,9746.75,1500,2,1,1191,615,1500,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15365",22294,"45",8,1,24,2,0,1,1,1,9,17,NA,9746.75,1500,2,1,1191,615,1500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
"15366",22294,"45",8,1,48,1,0,1,4,2,5,8,NA,9746.75,1500,2,1,1191,615,1500,NA,1,NA,NA,2009,6,NA,NA,1,NA,1,6,NA,NA,NA,NA,NA,NA,NA
"15367",22294,"45",8,1,27,1,0,1,4,2,5,8,NA,9746.75,1500,2,1,1191,615,1500,NA,1,5,63,2011,NA,1,2,1,NA,1,7,NA,NA,NA,NA,NA,NA,NA
"15368",22296,"45",7,1,59,1,0,1,4,3,4,NA,NA,3840.42857142857,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15369",22296,"45",7,1,27,2,0,1,4,1,11,NA,NA,3840.42857142857,1500,2,1,1191,615,1500,NA,1,NA,NA,2006,4,2,1,1,2006,3,4,41000,0,NA,NA,NA,NA,NA
"15370",22296,"45",7,2,59,1,0,1,4,3,4,NA,NA,3840.42857142857,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15371",22296,"45",7,2,22,1,0,1,4,2,5,NA,NA,3840.42857142857,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15372",22296,"45",7,2,23,1,0,1,4,1,5,NA,NA,3840.42857142857,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15373",22298,"45",3,1,40,1,1,1,4,1,4,NA,0.5,3240.33333333333,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15374",22298,"45",3,2,40,1,1,1,4,1,4,NA,0.5,3240.33333333333,1500,2,1,1191,615,1500,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15375",22300,"45",5,1,32,1,0,1,NA,2,5,NA,NA,5934.8,1500,2,1,1191,615,1500,NA,1,NA,NA,2003,6,NA,NA,1,2003,1,6,NA,NA,NA,NA,NA,NA,NA
"15376",22300,"45",5,2,28,1,0,1,NA,2,5,NA,NA,5934.8,1500,2,1,1191,615,1500,NA,1,NA,NA,2003,6,NA,NA,1,2003,1,6,NA,NA,NA,NA,NA,NA,NA
"15377",22302,"45",2,1,52,2,0,1,1,1,5,8,NA,4541.5,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15378",22304,"45",4,1,20,2,1,1,4,1,5,9,NA,6145.25,3890,3,1,4300,850,3890,2060,1,11,84,NA,6,NA,NA,2,2008,3,6,20000,3000,NA,NA,NA,NA,NA
"15379",22304,"45",4,2,39,1,1,1,4,1,5,9,NA,6145.25,3890,3,1,4300,850,3890,2060,1,11,84,NA,6,NA,NA,2,2011,3,6,23000,17000,3,4,4,3,NA
"15380",22304,"45",4,1,42,1,1,1,4,3,4,2,NA,6145.25,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15381",22304,"45",4,1,18,2,1,1,4,1,5,9,NA,6145.25,3890,3,1,4300,850,3890,2060,1,11,84,NA,6,NA,NA,2,2009,3,6,20000,1000,NA,NA,NA,NA,NA
"15382",22306,"45",6,1,27,1,1,1,4,2,5,NA,NA,10619.5,3890,3,1,4300,850,3890,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15383",22306,"45",6,2,59,1,1,1,4,3,4,NA,NA,10619.5,3890,3,1,4300,850,3890,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15384",22306,"45",6,1,29,2,1,1,4,1,5,NA,NA,10619.5,3890,3,1,4300,850,3890,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10000,NA,3,44,4,3,NA
"15385",22306,"45",6,2,25,1,0,1,4,2,5,NA,NA,10619.5,3890,3,1,4300,850,3890,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15386",22306,"45",6,1,56,1,1,1,4,3,6,NA,NA,10619.5,3890,3,1,4300,850,3890,2060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15387",22308,"45",3,1,21,2,0,1,4,2,6,9,NA,-3461.66666666667,3890,3,1,4300,850,3890,2060,1,NA,NA,2009,6,2,2,2,2009,3,6,NA,0,NA,NA,NA,NA,NA
"15388",22308,"45",3,2,44,1,0,1,4,2,1,5,NA,-3461.66666666667,3890,3,1,4300,850,3890,2060,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15389",22308,"45",3,1,47,1,1,1,4,NA,1,5,NA,-3461.66666666667,3890,3,1,4300,850,3890,2060,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15390",22310,"45",5,1,24,2,0,1,4,3,4,6,NA,8832.8,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15391",22310,"45",5,1,48,1,0,1,4,3,4,5,NA,8832.8,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15392",22310,"45",5,2,47,1,0,1,4,3,4,5,NA,8832.8,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15393",22312,"45",5,1,31,1,0,1,NA,1,5,9,NA,9856.2,3890,3,1,4300,850,3890,2060,1,9,56,NA,NA,NA,NA,1,2009,1,3,17000,7000,NA,NA,NA,NA,NA
"15394",22312,"45",5,2,30,1,1,1,NA,NA,4,6,NA,9856.2,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15395",22312,"45",5,2,55,1,1,1,NA,NA,4,4,NA,9856.2,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15396",22312,"45",5,1,59,1,0,1,NA,1,4,6,NA,9856.2,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15397",22314,"45",5,2,27,1,1,1,4,2,4,NA,NA,5851.8,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15398",22314,"45",5,1,54,1,1,1,4,2,4,NA,NA,5851.8,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15399",22314,"45",5,2,48,1,1,1,4,3,4,NA,NA,5851.8,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15400",22314,"45",5,2,22,2,1,1,4,1,5,NA,NA,5851.8,3890,3,1,4300,850,3890,2060,1,11,65,2006,5,NA,NA,1,2006,2,6,15000,6500,3,45,3,5,NA
"15401",22316,"45",3,1,38,NA,1,1,4,4,4,NA,NA,10060.3333333333,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15402",22318,"45",4,1,44,1,1,1,4,2,4,6,NA,9423.25,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15403",22318,"45",4,1,21,2,0,1,4,2,5,9,NA,9423.25,3890,3,1,4300,850,3890,2060,1,12,56,2010,5,NA,NA,1,2009,3,6,19000,1000,3,45,3,6,NA
"15404",22318,"45",4,1,19,2,0,1,4,2,5,9,NA,9423.25,3890,3,1,4300,850,3890,2060,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15405",22318,"45",4,2,43,1,0,1,4,2,4,6,NA,9423.25,3890,3,1,4300,850,3890,2060,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15406",22322,"45",3,2,45,1,0,1,4,2,5,6,NA,1447.66666666667,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15407",22322,"45",3,1,49,1,1,1,4,2,5,7,NA,1447.66666666667,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15408",22324,"45",3,2,45,1,1,1,4,1,4,5,0.5,8010.33333333333,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15409",22324,"45",3,1,17,2,0,1,4,1,5,9,0.5,8010.33333333333,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,4500,900,3,4,4,3,NA
"15410",22324,"45",3,1,41,1,0,1,4,1,5,8,0.5,8010.33333333333,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15411",22326,"45",6,2,42,2,1,1,4,1,6,11,5.5,17454.5,NA,2,1,3938,1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2000,3,6,0,0,NA,NA,NA,NA,NA
"15412",22326,"45",6,2,22,2,1,1,4,1,6,12,5.5,17454.5,NA,2,1,3938,1158,NA,NA,1,10,70,2008,6,NA,NA,NA,NA,NA,NA,NA,15000,NA,NA,NA,NA,NA
"15413",22326,"45",6,2,31,2,1,1,4,2,5,9,5.5,17454.5,NA,2,1,3938,1158,NA,NA,1,9,70,2008,6,NA,NA,NA,NA,NA,NA,NA,15000,NA,NA,NA,NA,NA
"15414",22328,"45",3,2,42,1,0,1,4,1,5,8,1.7,11904.3333333333,NA,2,1,3938,1158,NA,NA,1,12,56,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15415",22328,"45",3,1,17,NA,0,1,2,1,6,12,1.7,11904.3333333333,NA,2,1,3938,1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15416",22328,"45",3,1,42,1,0,1,4,1,5,8,1.7,11904.3333333333,NA,2,1,3938,1158,NA,NA,1,8,72,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15417",22330,"45",2,1,58,1,1,1,4,3,4,NA,3,6952,NA,2,1,3938,1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15418",22330,"45",2,2,60,1,1,1,4,3,1,NA,3,6952,NA,2,1,3938,1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15419",22332,"45",4,1,40,1,0,1,4,2,5,8,3,9818.5,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,1,6,NA,NA,NA,NA,NA,NA,NA
"15420",22332,"45",4,2,40,1,1,1,4,2,5,8,3,9818.5,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,1,6,NA,NA,NA,NA,NA,NA,NA
"15421",22332,"45",4,2,17,NA,0,1,2,2,6,10,3,9818.5,NA,2,1,3938,1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15422",22334,"45",2,2,56,1,1,1,4,2,4,NA,2.8,7638.5,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15423",22336,"45",2,2,56,1,1,1,4,2,NA,NA,2,22787.5,NA,2,1,3938,1158,NA,NA,1,10,NA,2009,2,NA,NA,1,2009,3,2,NA,NA,NA,NA,NA,NA,NA
"15424",22336,"45",2,1,58,1,1,1,4,2,NA,NA,2,22787.5,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15425",22338,"45",4,2,34,2,0,1,4,1,5,8,4,6185,NA,2,1,3938,1158,NA,NA,1,8,56,2009,6,NA,NA,1,2009,1,6,NA,NA,NA,NA,NA,NA,NA
"15426",22338,"45",4,2,60,1,1,1,4,3,4,5,4,6185,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15427",22338,"45",4,2,28,2,0,3,2,1,8,10,4,6185,NA,2,1,3938,1158,NA,NA,1,12,56,2009,6,NA,NA,1,2009,1,6,9000,4000,3,4,4,3,NA
"15428",22340,"45",6,2,29,2,0,1,4,2,5,9,3,2711.66666666667,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15429",22340,"45",6,1,57,NA,0,NA,NA,NA,NA,NA,4,2711.66666666667,NA,2,1,3938,1158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15430",22340,"45",6,1,33,2,0,1,4,2,5,9,3,2711.66666666667,NA,2,1,3938,1158,NA,NA,2,NA,NA,NA,NA,NA,NA,3,2009,1,3,NA,NA,NA,NA,NA,NA,NA
"15431",22340,"45",6,1,24,2,0,5,2,2,9,11,3,2711.66666666667,NA,2,1,3938,1158,NA,NA,1,11,56,2008,3,NA,NA,1,2008,3,3,16400,2000,3,44,4,1,NA
"15432",22342,"45",3,2,31,1,0,1,4,1,5,9,4,10398.3333333333,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,4,1996,3,6,NA,NA,NA,NA,NA,NA,NA
"15433",22342,"45",3,1,33,1,0,1,4,1,5,7,4,10398.3333333333,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,3,1999,3,6,NA,NA,NA,NA,NA,NA,NA
"15434",22344,"45",6,2,28,1,0,1,4,2,5,9,5,4748.16666666667,2100,2,1,3700,612,2100,1700,1,11,56,2011,5,NA,NA,1,NA,NA,NA,13200,5000,1,44,3,6,400
"15435",22344,"45",6,2,54,1,0,1,4,2,4,6,5,4748.16666666667,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15436",22344,"45",6,1,55,1,1,1,1,2,5,9,5,4748.16666666667,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15437",22344,"45",6,2,21,2,1,1,2,1,9,15,5,4748.16666666667,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15438",22344,"45",6,1,34,1,1,1,4,2,4,6,5,4748.16666666667,2100,2,1,3700,612,2100,1700,1,11,56,2011,5,NA,NA,1,NA,NA,NA,13200,5000,1,44,3,6,400
"15439",22348,"45",6,1,30,1,1,1,4,1,5,9,4,4704.83333333333,2100,2,1,3700,612,2100,1700,1,9,70,NA,NA,NA,NA,NA,2001,2,6,NA,20000,NA,53,6,5,500
"15440",22348,"45",6,2,25,1,0,1,4,1,5,9,4,4704.83333333333,2100,2,1,3700,612,2100,1700,1,8,70,NA,NA,NA,NA,NA,2001,2,6,20000,NA,NA,53,6,5,500
"15441",22348,"45",6,1,35,1,1,2,1,1,11,16,4,4704.83333333333,2100,2,1,3700,612,2100,1700,1,9,70,NA,NA,NA,NA,NA,2001,2,6,NA,20000,NA,53,6,5,500
"15442",22350,"45",6,2,58,1,0,1,4,4,1,0,6,4954.83333333333,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15443",22350,"45",6,1,57,1,0,1,4,1,4,5,6,4954.83333333333,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15444",22350,"45",6,2,34,1,0,1,4,1,4,6,6,4954.83333333333,2100,2,1,3700,612,2100,1700,1,11,58,2005,6,NA,NA,1,2005,1,6,15000,5000,NA,NA,NA,NA,NA
"15445",22350,"45",6,1,34,1,0,1,4,1,4,6,6,4954.83333333333,2100,2,1,3700,612,2100,1700,1,6,56,2009,7,NA,NA,1,2009,3,7,6000,2000,NA,NA,NA,NA,NA
"15446",22352,"45",4,1,47,1,0,1,4,2,5,NA,3,8551.75,2100,2,1,3700,612,2100,1700,1,3,56,NA,6,NA,NA,1,2009,3,6,NA,NA,1,36,6,5,500
"15447",22352,"45",4,1,21,2,0,1,4,1,5,NA,3,8551.75,2100,2,1,3700,612,2100,1700,1,9,70,NA,6,NA,NA,1,2009,3,6,NA,NA,1,36,6,5,500
"15448",22352,"45",4,1,23,2,0,1,4,1,5,NA,3,8551.75,2100,2,1,3700,612,2100,1700,1,11,70,NA,3,NA,NA,1,2005,3,6,NA,NA,1,36,6,5,500
"15449",22352,"45",4,2,47,1,0,1,4,2,5,NA,3,8551.75,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15450",22354,"45",4,2,40,1,0,1,4,1,4,5,2,10345.25,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15451",22354,"45",4,2,20,2,0,1,4,1,7,12,2,10345.25,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,1,2010,3,2,NA,NA,1,44,4,12,600
"15452",22354,"45",4,1,41,1,0,1,4,1,4,5,2,10345.25,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15453",22354,"45",4,1,17,2,0,1,4,1,6,13,2,10345.25,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15454",22356,"45",7,2,26,1,0,1,4,2,5,8,10,4260.71428571429,2100,2,1,3700,612,2100,1700,1,11,63,2005,6,NA,NA,1,2005,3,6,NA,5000,1,44,3,6,500
"15455",22356,"45",7,1,29,1,1,1,4,NA,5,8,10,4260.71428571429,2100,2,1,3700,612,2100,1700,1,11,63,2011,6,NA,NA,1,2001,3,6,NA,10000,1,44,3,6,500
"15456",22356,"45",7,1,46,1,1,1,4,NA,4,5,10,4260.71428571429,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15457",22356,"45",7,2,23,2,0,1,4,2,6,10,10,4260.71428571429,2100,2,1,3700,612,2100,1700,1,11,63,2010,6,NA,NA,1,2010,3,6,NA,5000,1,44,3,6,500
"15458",22356,"45",7,2,45,1,0,1,4,3,4,5,10,4260.71428571429,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15459",22358,"45",4,1,19,2,0,1,4,1,5,9,3,9776.5,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,44,3,6,600
"15460",22358,"45",4,2,24,2,0,1,4,1,5,9,3,9776.5,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,1,2006,3,2,NA,NA,1,44,3,6,600
"15461",22358,"45",4,2,50,1,1,1,4,NA,4,3,3,9776.5,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15462",22358,"45",4,1,50,1,0,1,4,1,5,9,3,9776.5,2100,2,1,3700,612,2100,1700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15463",22360,"45",6,2,51,1,0,1,1,3,4,3,7,7448.16666666667,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15464",22360,"45",6,1,53,1,1,1,1,3,6,8,7,7448.16666666667,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15465",22360,"45",6,1,27,1,0,1,1,3,5,8,7,7448.16666666667,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15466",22360,"45",6,2,25,1,0,1,4,3,4,4,7,7448.16666666667,2100,2,1,3700,612,2100,1700,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15467",22362,"45",5,2,36,1,1,1,4,1,5,NA,2,3588.8,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15468",22362,"45",5,1,40,1,1,1,4,1,5,NA,2,3588.8,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15469",22364,"45",6,1,39,1,1,1,4,1,4,NA,3,3514.33333333333,2200,2,1,2031,450,2200,1700,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"15470",22364,"45",6,2,40,1,1,1,4,1,4,NA,3,3514.33333333333,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"15471",22366,"45",3,1,19,2,1,1,4,3,5,NA,1,5750,2200,2,1,2031,450,2200,1700,1,12,56,2010,6,NA,NA,2,2010,3,6,15000,6000,1,44,3,6,NA
"15472",22366,"45",3,2,54,1,1,1,4,3,1,NA,1,5750,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,0,0,NA,NA,NA,NA,NA
"15473",22368,"45",3,2,40,1,0,1,4,2,4,5,1,1536.33333333333,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15474",22368,"45",3,1,38,1,1,1,4,NA,4,5,1,1536.33333333333,2200,2,1,2031,450,2200,1700,1,7,63,2009,6,2,2,1,2009,3,6,28000,12000,NA,NA,NA,NA,NA
"15475",22370,"45",5,2,59,1,1,1,NA,4,4,NA,2,5401.6,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15476",22370,"45",5,2,31,1,1,1,NA,2,5,9,2,5401.6,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15477",22370,"45",5,1,31,1,1,1,NA,2,5,12,2,5401.6,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15478",22372,"45",4,2,35,1,1,1,NA,1,5,NA,1,2155,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"15479",22372,"45",4,1,34,1,1,1,NA,1,5,NA,1,2155,2200,2,1,2031,450,2200,1700,1,4,8,2006,5,NA,NA,2,2006,3,6,3000,1000,NA,NA,NA,NA,NA
"15480",22374,"45",3,1,43,1,1,1,4,NA,4,5,1,5867.66666666667,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,11000,NA,NA,NA,NA,NA,NA
"15481",22374,"45",3,2,45,1,0,1,4,3,4,5,1,5867.66666666667,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,4000,NA,NA,NA,NA,NA,NA
"15482",22376,"45",2,1,49,1,0,1,NA,2,4,NA,1,8444.5,2200,2,1,2031,450,2200,1700,2,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
